frame,numero_pers,joint,x,y,tracking,est_joueur
0,10,11,492.227,170.953,10,0
0,10,12,507.974,121.947,10,0
0,10,13,521.613,120.058,10,0
0,10,14,0,0,10,0
0,10,15,494.31,59.2772,10,0
0,10,16,505.902,59.2807,10,0
0,10,17,492.268,63.2124,10,0
0,10,18,507.932,65.1206,10,0
0,10,19,0,0,10,0
0,10,20,0,0,10,0
0,10,21,0,0,10,0
0,10,22,0,0,10,0
0,10,23,0,0,10,0
0,10,24,0,0,10,0
0,11,0,431.525,67.0742,11,0
0,11,1,431.471,80.814,11,0
0,11,2,415.893,82.7451,11,0
0,11,3,413.794,102.38,11,0
0,11,4,417.808,114.12,11,0
0,11,5,445.28,80.7946,11,0
0,11,6,458.85,102.301,11,0
0,11,7,447.156,110.231,11,0
0,11,8,431.604,118.04,11,0
0,11,9,425.632,118.061,11,0
0,11,10,421.708,145.471,11,0
0,11,11,421.712,184.664,11,0
0,11,12,445.199,118.028,11,0
0,11,13,451.091,129.806,11,0
0,11,14,445.21,184.657,11,0
0,11,15,429.573,61.2118,11,0
0,11,16,433.481,59.2904,11,0
0,11,17,423.675,63.2242,11,0
0,11,18,439.38,65.0997,11,0
0,11,19,0,0,11,0
0,11,20,0,0,11,0
0,11,21,0,0,11,0
0,11,22,0,0,11,0
0,11,23,0,0,11,0
0,11,24,427.597,182.731,11,0
0,12,0,374.655,5.35378,12,0
0,12,1,372.703,20.032,12,0
0,12,2,359.012,20.1207,12,0
0,12,3,353.078,37.7446,12,0
0,12,4,364.854,51.4154,12,0
0,12,5,386.411,18.1139,12,0
0,12,6,396.274,37.6374,12,0
0,12,7,382.443,43.5867,12,0
0,12,8,372.701,53.378,12,0
0,12,9,364.934,53.3791,12,0
0,12,10,355.118,71.0415,12,0
0,12,11,345.345,102.425,12,0
0,12,12,382.551,53.3607,12,0
0,12,13,388.454,59.3106,12,0
0,12,14,398.153,98.4172,12,0
0,12,15,370.771,5.35359,12,0
0,12,16,378.634,5.36063,12,0
0,12,17,368.74,5.35488,12,0
0,12,18,382.468,5.35619,12,0
0,12,19,400.123,106.285,12,0
0,12,20,398.277,102.435,12,0
0,12,21,398.084,100.367,12,0
0,12,22,341.359,114.125,12,0
0,12,23,337.452,112.151,12,0
0,12,24,343.344,106.276,12,0
1,0,0,0,0,0,1
1,0,1,623.519,421.751,0,1
1,0,2,646.985,429.447,0,1
1,0,3,646.975,460.911,0,1
1,0,4,637.236,472.66,0,1
1,0,5,603.862,415.869,0,1
1,0,6,584.25,443.227,0,1
1,0,7,590.197,462.821,0,1
1,0,8,615.601,480.511,0,1
1,0,9,629.36,484.371,0,1
1,0,10,664.661,515.742,0,1
1,0,11,690.12,558.861,0,1
1,0,12,599.985,478.559,0,1
1,0,13,572.649,507.835,0,1
1,0,14,558.841,549.063,0,1
1,0,15,0,0,0,1
1,0,16,0,0,0,1
1,0,17,639.169,404.103,0,1
1,0,18,619.639,400.157,0,1
1,0,19,556.842,543.21,0,1
1,0,20,551.021,547.097,0,1
1,0,21,558.863,555.013,0,1
1,0,22,697.888,558.854,0,1
1,0,23,701.838,560.84,0,1
1,0,24,692.066,568.68,0,1
1,1,0,758.701,29.9192,1,0
1,1,1,760.625,47.4998,1,0
1,1,2,744.922,45.5426,1,0
1,1,3,740.994,71.0106,1,0
1,1,4,744.904,84.8257,1,0
1,1,5,776.333,49.4927,1,0
1,1,6,778.347,73.0506,1,0
1,1,7,766.525,86.6766,1,0
1,1,8,760.604,84.8226,1,0
1,1,9,748.887,84.8001,1,0
1,1,10,742.928,102.341,1,0
1,1,11,744.91,133.676,1,0
1,1,12,772.415,86.6403,1,0
1,1,13,776.415,100.375,1,0
1,1,14,780.249,131.754,1,0
1,1,15,756.73,25.9476,1,0
1,1,16,760.701,25.9978,1,0
1,1,17,748.928,26.0011,1,0
1,1,18,770.436,27.9786,1,0
1,1,19,0,0,1,0
1,1,20,0,0,1,0
1,1,21,778.271,133.664,1,0
1,1,22,744.931,133.776,1,0
1,1,23,743.016,133.762,1,0
1,1,24,744.996,135.705,1,0
1,2,0,1123.06,304.23,2,0
1,2,1,1142.64,323.809,2,0
1,2,2,1136.81,321.738,2,0
1,2,3,1117.18,337.461,2,0
1,2,4,1087.89,347.265,2,0
1,2,5,1150.42,331.565,2,0
1,2,6,1123.05,355.097,2,0
1,2,7,1093.66,364.894,2,0
1,2,8,1132.81,382.538,2,0
1,2,9,1125.04,376.66,2,0
1,2,10,1085.87,366.864,2,0
1,2,11,1095.67,411.923,2,0
1,2,12,1134.81,386.417,2,0
1,2,13,1076.13,382.445,2,0
1,2,14,1083.91,431.457,2,0
1,2,15,1121.26,304.093,2,0
1,2,16,1127,304.056,2,0
1,2,17,0,0,2,0
1,2,18,1136.8,304.197,2,0
1,2,19,1062.39,435.446,2,0
1,2,20,1072.06,441.329,2,0
1,2,21,1089.73,433.534,2,0
1,2,22,1078.01,423.648,2,0
1,2,23,0,0,2,0
1,2,24,1103.45,413.927,2,0
1,3,0,882.086,57.3894,3,0
1,3,1,883.98,70.9904,3,0
1,3,2,868.374,71.0039,3,0
1,3,3,858.598,94.513,3,0
1,3,4,864.456,102.451,3,0
1,3,5,897.74,70.9807,3,0
1,3,6,903.649,90.6122,3,0
1,3,7,893.859,92.5805,3,0
1,3,8,884.031,116.009,3,0
1,3,9,870.462,115.988,3,0
1,3,10,872.335,147.444,3,0
1,3,11,876.227,180.734,3,0
1,3,12,891.916,116.02,3,0
1,3,13,895.808,147.486,3,0
1,3,14,897.776,180.809,3,0
1,3,15,878.164,55.3928,3,0
1,3,16,884.067,55.4354,3,0
1,3,17,874.244,55.3653,3,0
1,3,18,886.119,55.4044,3,0
1,3,19,897.79,190.541,3,0
1,3,20,901.717,192.473,3,0
1,3,21,897.759,182.681,3,0
1,3,22,878.2,186.627,3,0
1,3,23,874.301,184.649,3,0
1,3,24,880.167,180.785,3,0
1,4,0,241.509,33.7661,4,0
1,4,1,241.522,47.5373,4,0
1,4,2,227.662,49.4746,4,0
1,4,3,225.785,72.9982,4,0
1,4,4,243.406,74.9219,4,0
1,4,5,257.121,45.5685,4,0
1,4,6,259.118,70.9651,4,0
1,4,7,237.584,71.1199,4,0
1,4,8,243.369,86.7276,4,0
1,4,9,231.648,86.7281,4,0
1,4,10,237.553,116.068,4,0
1,4,11,241.382,149.412,4,0
1,4,12,255.138,86.6935,4,0
1,4,13,259.068,116.053,4,0
1,4,14,261.039,149.388,4,0
1,4,15,239.535,27.9356,4,0
1,4,16,243.423,27.9314,4,0
1,4,17,229.8,31.8521,4,0
1,4,18,247.336,29.8902,4,0
1,4,19,268.871,157.227,4,0
1,4,20,272.834,153.292,4,0
1,4,21,259.126,149.396,4,0
1,4,22,243.385,161.145,4,0
1,4,23,237.536,159.195,4,0
1,4,24,241.503,151.355,4,0
1,5,0,116.048,333.581,5,0
1,5,1,100.34,355.07,5,0
1,5,2,90.6587,362.9,5,0
1,5,3,102.411,400.189,5,0
1,5,4,135.66,400.199,5,0
1,5,5,102.442,351.204,5,0
1,5,6,118.046,382.427,5,0
1,5,7,137.665,388.438,5,0
1,5,8,100.407,409.926,5,0
1,5,9,94.5426,413.904,5,0
1,5,10,127.829,415.774,5,0
1,5,11,0,0,5,0
1,5,12,106.3,402.165,5,0
1,5,13,0,0,5,0
1,5,14,0,0,5,0
1,5,15,114.114,329.658,5,0
1,5,16,116.115,327.659,5,0
1,5,17,102.405,335.41,5,0
1,5,18,0,0,5,0
1,5,19,0,0,5,0
1,5,20,0,0,5,0
1,5,21,0,0,5,0
1,5,22,0,0,5,0
1,5,23,0,0,5,0
1,5,24,0,0,5,0
1,6,0,950.659,71.0974,6,0
1,6,1,948.827,80.813,6,0
1,6,2,935.078,78.8805,6,0
1,6,3,931.092,98.4445,6,0
1,6,4,929.076,106.327,6,0
1,6,5,964.447,80.8549,6,0
1,6,6,972.262,100.449,6,0
1,6,7,964.462,116.062,6,0
1,6,8,948.73,118.097,6,0
1,6,9,940.866,118.039,6,0
1,6,10,942.867,155.257,6,0
1,6,11,938.931,186.613,6,0
1,6,12,960.504,118.133,6,0
1,6,13,962.354,153.332,6,0
1,6,14,962.385,188.579,6,0
1,6,15,948.668,70.9529,6,0
1,6,16,954.61,70.9431,6,0
1,6,17,946.691,69.136,6,0
1,6,18,960.482,69.1444,6,0
1,6,19,962.368,194.465,6,0
1,6,20,962.426,196.42,6,0
1,6,21,960.502,190.517,6,0
1,6,22,933.078,194.477,6,0
1,6,23,931.112,192.499,6,0
1,6,24,942.81,186.622,6,0
1,8,0,71.0521,5.35459,8,0
1,8,1,71.012,5.34696,8,0
1,8,2,57.3587,5.34546,8,0
1,8,3,55.2937,20.078,8,0
1,8,4,65.15,24.0054,8,0
1,8,5,84.7042,5.35009,8,0
1,8,6,88.6257,20.0305,8,0
1,8,7,82.7486,23.9789,8,0
1,8,8,69.1347,27.9015,8,0
1,8,9,61.2399,27.9582,8,0
1,8,10,57.2849,41.6953,8,0
1,8,11,57.3142,69.0896,8,0
1,8,12,78.8328,26.0393,8,0
