frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu
26,4,-61.98453947414051,-84.90964898196134,52.72727272727273,m3
27,1,-8.2357177734375,238.368408203125,74,m6
27,0,-94.38250732421875,-164.8782958984375,74,e4
27,4,-60.738463787599045,-81.8339317928661,51.90909090909091,m3
28,1,-8.30035400390625,229.849365234375,74,m6
28,0,-94.38250732421875,-164.8782958984375,74,e4
28,4,-59.49238810105757,-78.75821460377087,51.09090909090909,m3
29,1,-8.30035400390625,229.849365234375,74,m6
29,0,-94.38250732421875,-164.8782958984375,74,e4
29,4,-58.2463124145161,-75.68249741467562,50.27272727272727,m3
30,1,-8.26800537109375,234.11566162109375,74,m6
30,0,-94.38250732421875,-164.8782958984375,74,e4
30,4,-57.00023672797463,-72.6067802255804,49.45454545454545,m3
31,1,-9.623779296875,238.368408203125,74,m6
31,0,-94.38250732421875,-164.8782958984375,74,e4
31,4,-55.75416104143316,-69.53106303648515,48.63636363636364,m3
32,1,-13.7059326171875,246.8333740234375,74,m6
32,0,-94.38250732421875,-164.8782958984375,74,e4
32,4,-54.50808535489169,-66.45534584738992,47.81818181818181,m3
33,1,-15.17578125,238.368408203125,74,m6
33,0,-94.38250732421875,-164.8782958984375,74,e4
33,4,-53.262009668350224,-63.37962865829468,47.0,m3
34,1,-15.2191162109375,234.11566162109375,74,m6
34,0,-94.38250732421875,-164.8782958984375,74,e4
34,4,-52.01593398180875,-60.303911469199434,46.18181818181819,m3
35,1,-16.70086669921875,225.56939697265625,74,m5
35,0,-94.38250732421875,-164.8782958984375,74,e4
35,4,-50.76985829526728,-57.228194280104205,45.36363636363636,m3
36,1,-15.34991455078125,221.27569580078125,74,m5
36,0,-94.38250732421875,-164.8782958984375,74,e4
36,4,-49.5237826087258,-54.15247709100896,44.54545454545455,m3
37,1,-15.34991455078125,221.27569580078125,74,m5
37,0,-94.38250732421875,-164.8782958984375,74,e4
37,4,-48.277706922184336,-51.07675990191373,43.72727272727273,m3
38,1,-15.34991455078125,221.27569580078125,74,m5
38,0,-94.38250732421875,-164.8782958984375,74,e4
38,4,-47.03163123564286,-48.00104271281849,42.90909090909091,m3
39,1,-13.9114990234375,225.56939697265625,74,m5
39,0,-94.38250732421875,-164.8782958984375,74,e4
39,4,-45.785555549101396,-44.92532552372326,42.09090909090909,m3
40,1,-13.82891845703125,234.11566162109375,74,m6
40,0,-94.38250732421875,-164.8782958984375,74,e4
40,4,-44.53947986255992,-41.849608334628016,41.27272727272727,m3
41,1,-13.7059326171875,246.8333740234375,74,m6
41,0,-94.38250732421875,-164.8782958984375,74,e4
41,4,-43.293404176018456,-38.77389114553279,40.45454545454545,m3
42,1,-12.2838134765625,251.0457763671875,74,m6
42,0,-94.38250732421875,-164.8782958984375,74,e4
42,4,-42.047328489476975,-35.69817395643756,39.63636363636363,m3
43,1,-10.8662109375,255.24481201171875,74,m6
43,0,-94.38250732421875,-164.8782958984375,74,e4
43,4,-40.80125280293551,-32.6224567673423,38.81818181818182,m3
44,1,-9.52099609375,251.0457763671875,74,m6
44,0,-94.38250732421875,-164.8782958984375,74,e4
44,4,-39.55517711639404,-29.54673957824707,38.0,m3
45,1,-9.623779296875,238.368408203125,74,m6
45,0,-94.38250732421875,-164.8782958984375,74,e4
45,4,-38.309101429852575,-26.47102238915184,37.18181818181818,m3
46,1,-6.93817138671875,225.56939697265625,74,m5
46,0,-94.38250732421875,-164.8782958984375,74,e4
46,4,-37.0630257433111,-23.395305200056583,36.36363636363637,m3
47,1,-8.33282470703125,225.56939697265625,74,m5
47,0,-94.38250732421875,-164.8782958984375,74,e4
47,4,-35.81695005676963,-20.319588010961354,35.54545454545455,m3
48,1,-8.36541748046875,221.27569580078125,74,m5
48,0,-94.38250732421875,-164.8782958984375,74,e4
48,4,-34.570874370228154,-17.243870821866125,34.72727272727273,m3
49,1,-6.93817138671875,225.56939697265625,74,m5
49,0,-94.38250732421875,-164.8782958984375,74,e4
49,4,-33.32479868368669,-14.168153632770895,33.90909090909091,m3
50,1,-5.5155029296875,229.849365234375,74,m6
50,0,-94.38250732421875,-164.8782958984375,74,e4
50,4,-32.07872299714522,-11.092436443675638,33.09090909090909,m3
51,1,-6.78790283203125,246.8333740234375,74,m6
51,0,-94.38250732421875,-164.8782958984375,74,e4
51,4,-30.832647310603754,-8.016719254580408,32.27272727272727,m3
52,1,-6.7581787109375,251.0457763671875,74,m6
52,0,-94.38250732421875,-164.8782958984375,74,e4
52,4,-29.586571624062273,-4.941002065485179,31.454545454545453,m3
53,1,-6.7581787109375,251.0457763671875,74,m6
53,0,-94.38250732421875,-164.8782958984375,74,e4
53,4,-28.3404959375208,-1.8652848763899499,30.636363636363633,m3
54,1,-8.13958740234375,251.0457763671875,74,m6
54,0,-94.38250732421875,-164.8782958984375,74,e4
54,4,-27.09442025097934,1.2104323127053078,29.81818181818182,m3
55,1,-9.52099609375,251.0457763671875,74,m6
55,0,-94.38250732421875,-164.8782958984375,74,e4
55,4,-25.848344564437866,4.286149501800537,29.0,m3
56,1,-10.938720703125,246.8333740234375,74,m6
56,0,-94.38250732421875,-164.8782958984375,74,e4
56,4,-24.602268877896392,7.361866690895766,28.18181818181818,m3
57,1,-12.32232666015625,246.8333740234375,74,m6
57,0,-94.38250732421875,-164.8782958984375,74,e4
57,4,-23.35619319135492,10.437583879991024,27.363636363636367,m3
58,1,-13.746826171875,242.60760498046875,74,m6
58,0,-94.5777587890625,-170.51535034179688,74,e4
58,4,-22.110117504813445,13.513301069086253,26.545454545454547,m3
59,1,-13.746826171875,242.60760498046875,74,m6
59,0,-94.38250732421875,-164.8782958984375,74,e4
59,4,-20.864041818271986,16.589018258181483,25.727272727272727,m3
60,1,-13.746826171875,242.60760498046875,74,m6
60,0,-94.38250732421875,-164.8782958984375,74,e4
60,4,-19.617966131730512,19.664735447276712,24.909090909090907,m3
61,1,-13.746826171875,242.60760498046875,74,m6
61,0,-94.38250732421875,-164.8782958984375,74,e4
61,4,-18.371890445189038,22.74045263637197,24.090909090909093,m3
62,1,-13.746826171875,242.60760498046875,74,m6
62,0,-96.37750244140625,-176.17315673828125,74,e4
62,4,-17.125814758647564,25.8161698254672,23.272727272727273,m3
63,1,-12.36102294921875,242.60760498046875,74,m6
63,0,-96.17852783203125,-170.51535034179688,74,e4
63,4,-15.87973907210609,28.89188701456243,22.454545454545453,m3
64,1,-11.01177978515625,238.368408203125,74,m6
64,0,-97.779296875,-170.51535034179688,74,e4
64,4,-14.633663385564631,31.967604203657658,21.636363636363633,m3
65,1,-9.65826416015625,234.11566162109375,74,m6
65,0,-100.98089599609375,-170.51535034179688,74,e4
65,4,-13.387587699023157,35.043321392752915,20.81818181818182,m3
66,1,-8.33282470703125,225.56939697265625,74,m5
66,0,-105.783203125,-170.51535034179688,74,e4
66,4,-12.141512012481698,38.119038581848145,20.0,m3
67,1,-6.968505859375,221.27569580078125,74,m5
67,0,-107.38397216796875,-170.51535034179688,74,e4
67,4,-10.89543632594021,41.194755770943374,19.18181818181818,m3
68,1,-5.57159423828125,221.27569580078125,74,m5
68,0,-108.9847412109375,-170.51535034179688,74,e4
68,4,-9.64936063939875,44.27047296003863,18.363636363636367,m3
69,1,-5.59979248046875,216.96826171875,74,m5
69,0,-108.9847412109375,-170.51535034179688,74,e4
69,4,-8.403284952857277,47.34619014913386,17.545454545454547,m3
70,1,-4.2266845703125,212.64697265625,74,m5
70,0,-108.9847412109375,-170.51535034179688,74,e4
70,4,-7.157209266315803,50.42190733822909,16.727272727272727,m3
71,1,-4.20062255859375,216.96826171875,74,m5
71,0,-110.58551025390625,-170.51535034179688,74,e4
71,4,-5.911133579774344,53.49762452732432,15.909090909090907,m3
72,1,-4.20062255859375,216.96826171875,74,m5
72,0,-110.81097412109375,-176.17315673828125,74,e4
72,4,-4.665057893232856,56.57334171641958,15.090909090909093,m3
73,1,-5.57159423828125,221.27569580078125,74,m5
73,0,-110.81097412109375,-176.17315673828125,74,e4
73,4,-3.418982206691396,59.649058905514806,14.272727272727273,m3
74,1,-5.57159423828125,221.27569580078125,74,m5
74,0,-108.9847412109375,-170.51535034179688,74,e4
74,4,-2.1729065201499225,62.724776094610036,13.454545454545453,m3
75,1,-5.57159423828125,221.27569580078125,74,m5
75,0,-108.9847412109375,-170.51535034179688,74,e4
75,4,-0.9268308336084488,65.80049328370526,12.636363636363633,m3
76,1,-2.77777099609375,221.27569580078125,74,m5
76,0,-108.9847412109375,-170.51535034179688,74,e4
76,4,0.31924485293302496,68.87621047280052,11.81818181818182,m3
77,1,4.20672607421875,221.27569580078125,74,m5
77,0,-108.9847412109375,-170.51535034179688,74,e4
77,4,1.5653205394744845,71.95192766189575,11.0,m3
78,1,7.6851806640625,212.64697265625,74,m5
78,0,-107.16522216796875,-164.8782958984375,74,e4
78,4,2.811396226015958,75.02764485099098,10.18181818181818,m3
79,1,16.09356689453125,212.64697265625,74,m5
79,0,-106.947265625,-159.2618408203125,74,e4
79,4,4.057471912557446,78.10336204008624,9.36363636363636,m3
80,1,23.154296875,199.59930419921875,74,m5
80,0,-95.0,-137.0,74,e4
80,4,5.303547599098906,81.17907922918147,8.545454545454547,m3
81,1,27.40374755859375,195.221923828125,74,d5
81,0,-95.7828369140625,-159.2618408203125,74,e4
81,4,6.549623285640379,84.2547964182767,7.727272727272734,m3
82,1,30.22467041015625,195.221923828125,74,d5
82,0,-84.79693603515625,-115.0592041015625,74,e3
82,4,7.795698972181839,87.33051360737193,6.9090909090909065,m3
83,1,34.3836669921875,203.9625244140625,74,d5
83,0,-89.40313720703125,-159.2618408203125,74,e4
83,4,9.041774658723313,90.40623079646718,6.0909090909090935,m3
84,1,39.2603759765625,208.31170654296875,74,d5
84,0,-84.618408203125,-159.2618408203125,74,e4
84,4,10.2878503452648,93.48194798556239,5.272727272727266,m3
85,1,40.52630615234375,221.27569580078125,74,d5
85,0,-83.1976318359375,-164.8782958984375,74,e4
85,4,11.533926031806246,96.55766517465764,4.454545454545453,m3
86,1,41.9232177734375,221.27569580078125,74,d5
86,0,-83.1976318359375,-164.8782958984375,74,e4
86,4,12.780001718347734,99.6333823637529,3.6363636363636402,m3
87,1,43.27001953125,225.56939697265625,74,d5
87,0,-83.1976318359375,-164.8782958984375,74,e4
87,4,14.026077404889193,102.7090995528481,2.818181818181813,m3
88,1,41.87530517578125,225.56939697265625,74,d5
88,0,-83.1976318359375,-164.8782958984375,74,e4
88,4,15.272153091430663,105.78481674194336,2.0,m3
89,1,40.48065185546875,225.56939697265625,74,d5
89,0,-81.4285888671875,-159.2618408203125,74,e4
89,4,12.049322804537686,87.7615913737904,2.0,m3
90,1,39.042724609375,229.849365234375,74,d6
90,0,-78.570068359375,-170.51535034179688,74,e4
90,4,8.82649251764471,69.73836600563743,2.0,m3
91,1,37.6502685546875,229.849365234375,74,d6
91,0,-73.833984375,-201.89297485351562,74,d5
91,4,5.603662230751732,51.715140637484474,2.0,m3
92,1,36.296630859375,225.56939697265625,74,d5
92,0,-72.21685791015625,-201.89297485351562,74,d5
92,4,2.3808319438587535,33.6919152693315,2.0,m3
93,1,31.4464111328125,221.27569580078125,74,d5
93,0,-72.21685791015625,-201.89297485351562,74,d5
93,4,-0.8419983430342235,15.668689901178539,2.0,m3
94,1,28.652587890625,221.27569580078125,74,d5
94,0,-70.59979248046875,-201.89297485351562,74,d5
94,4,-4.064828629927199,-2.3545354669744114,2.0,m3
95,1,27.25567626953125,221.27569580078125,74,d5
95,0,-67.07232666015625,-190.40914916992188,74,d5
95,4,-7.2876589168201775,-20.37776083512739,2.0,m3
96,1,27.25567626953125,221.27569580078125,74,d5
96,0,-68.53460693359375,-184.69900512695312,74,d5
96,4,-10.510489203713156,-38.400986203280354,2.0,m3
97,1,27.25567626953125,221.27569580078125,74,d5
97,0,-68.1650390625,-170.51535034179688,74,d4
97,4,-13.733319490606132,-56.42421157143332,2.0,m3
98,1,27.23126220703125,225.56939697265625,74,d5
98,0,-71.67376708984375,-181.85183715820312,74,d4
98,4,-16.95614977749911,-74.44743693958628,2.0,m3
99,1,20.1923828125,246.8333740234375,74,m6
99,0,-75.2891845703125,-196.14044189453125,74,d5
99,4,-20.17898006439209,-92.47066230773926,2.0,d2
100,1,17.40802001953125,255.24481201171875,74,m6
100,0,-84.34515380859375,-201.89297485351562,74,e5
100,4,-16.39455336332321,-81.40364586512248,2.0,d2
101,1,14.64959716796875,255.24481201171875,74,m6
101,0,-90.62322998046875,-196.14044189453125,74,e5
101,4,-12.610126662254332,-70.3366294225057,2.0,d2
102,1,7.75341796875,255.24481201171875,74,m6
102,0,-93.1700439453125,-176.17315673828125,74,e4
102,4,-8.825699961185453,-59.26961297988892,2.0,d2
103,1,6.36529541015625,251.0457763671875,74,m6
103,0,-94.38250732421875,-164.8782958984375,74,e4
103,4,-5.041273260116576,-48.202596537272136,2.0,d2
104,1,5.674560546875,251.0457763671875,74,m6
104,0,-95.9803466796875,-164.8782958984375,74,e4
104,4,-1.2568465590476983,-37.13558009465535,2.0,d2
105,1,6.37420654296875,255.24481201171875,74,m6
105,0,-95.5860595703125,-153.6658935546875,74,e4
105,4,2.5275801420211828,-26.068563652038577,2.0,d2
106,1,5.00604248046875,259.43060302734375,74,m6
106,0,-96.37750244140625,-176.17315673828125,74,e4
106,4,6.31200684309006,-15.001547209421787,2.0,d2
107,1,3.65533447265625,267.7626953125,74,m6
107,0,-99.79052734375,-181.85183715820312,74,e4
107,4,10.096433544158938,-3.934530766805011,2.0,d2
108,1,-1.0771484375,282.21820068359375,74,m7
108,0,-108.60162353515625,-201.89297485351562,74,e5
108,4,13.880860245227819,7.132485675811765,2.0,d2
109,1,-3.78277587890625,286.31927490234375,74,m7
109,0,-113.68603515625,-207.66690063476562,74,e5
109,4,17.665286946296693,18.199502118428555,2.0,d2
110,1,-5.11907958984375,290.4075927734375,74,m7
110,0,-110.9024658203125,-219.27932739257812,74,e5
110,4,21.449713647365574,29.26651856104533,2.0,d2
111,1,-9.201904296875,290.4075927734375,74,m7
111,0,-112.52862548828125,-219.27932739257812,74,e5
111,4,25.234140348434455,40.33353500366211,2.0,d2
112,1,-11.886474609375,294.483154296875,74,m7
112,0,-114.864501953125,-236.861328125,74,e6
112,4,29.01856704950333,51.4005514462789,2.0,d2
113,1,-11.886474609375,294.483154296875,74,m7
113,0,-115.5430908203125,-213.46231079101562,74,e5
113,4,32.80299375057221,62.46756788889569,2.0,d2
114,1,-10.5277099609375,294.483154296875,74,m7
114,0,-119.35638427734375,-207.66690063476562,74,e5
114,4,36.58742045164108,73.53458433151245,2.0,d2
115,1,-6.48004150390625,290.4075927734375,74,m7
115,0,-122.5965576171875,-207.66690063476562,74,e5
115,4,40.37184715270996,84.60160077412924,2.0,
116,1,1.66943359375,286.31927490234375,74,m7
116,0,-122.5965576171875,-207.66690063476562,74,e5
116,4,29.833940754766047,80.92327030568883,-1.3043478260869565,
117,1,7.1217041015625,286.31927490234375,74,m7
117,0,-122.84710693359375,-213.46231079101562,74,e5
117,4,19.296034356822137,77.24493983724844,-4.608695652173913,
118,1,15.9971923828125,276.04241943359375,74,m7
118,0,-118.7076416015625,-230.9787139892578,74,e6
118,4,8.758127958878227,73.56660936880803,-7.913043478260869,
119,1,25.66180419921875,259.43060302734375,74,d6
119,0,-113.70068359375,-248.69297790527344,74,e6
119,4,-1.7797784390656872,69.88827890036764,-11.217391304347826,
120,1,35.98968505859375,259.43060302734375,74,d6
120,0,-110.88043212890625,-260.6140441894531,74,e6
120,4,-12.317684837009594,66.20994843192723,-14.521739130434781,
121,1,41.5445556640625,255.24481201171875,74,d6
121,0,-109.2327880859375,-260.6140441894531,74,e6
121,4,-22.855591234953508,62.53161796348682,-17.82608695652174,
122,1,48.44073486328125,255.24481201171875,74,d6
122,0,-109.92388916015625,-278.66554260253906,74,e7
122,4,-33.39349763289742,58.85328749504643,-21.130434782608695,
123,1,58.5369873046875,229.849365234375,74,d6
123,0,-106.38482666015625,-272.62554931640625,74,e6
123,4,-43.931404030841335,55.17495702660602,-24.434782608695652,
124,1,61.32183837890625,229.849365234375,74,d6
124,0,-99.3468017578125,-260.6140441894531,74,e6
124,4,-54.469310428785235,51.49662655816562,-27.73913043478261,
125,1,65.49920654296875,229.849365234375,74,d6
125,0,-97.4923095703125,-254.6422576904297,74,e6
125,4,-65.00721682672915,47.81829608972522,-31.043478260869563,
126,1,69.91033935546875,251.0457763671875,74,d6
126,0,-95.64471435546875,-248.69297790527344,74,e6
126,4,-75.54512322467306,44.13996562128482,-34.34782608695652,
127,1,73.95648193359375,255.24481201171875,74,d6
127,0,-89.26953125,-254.6422576904297,74,e6
127,4,-86.08302962261698,40.461635152844416,-37.65217391304348,
128,1,80.205322265625,280.162841796875,74,e7
128,0,-87.813232421875,-260.6140441894531,74,e6
128,4,-96.62093602056089,36.78330468440402,-40.95652173913044,
129,1,84.13458251953125,286.31927490234375,74,e7
129,0,-86.91314697265625,-284.7285461425781,74,e7
129,4,-107.1588424185048,33.104974215963615,-44.26086956521739,
130,1,90.82666015625,290.4075927734375,74,e7
130,0,-87.48138427734375,-303.0568389892578,74,e7
130,4,-117.69674881644872,29.426643747523215,-47.56521739130435,
131,1,92.1876220703125,290.4075927734375,74,e7
131,0,-87.86383056640625,-315.3931427001953,74,e7
131,4,-128.23465521439263,25.748313279082815,-50.869565217391305,
132,1,93.54852294921875,290.4075927734375,74,e7
132,0,-88.54022216796875,-337.21144104003906,74,e8
132,4,-138.77256161233655,22.069982810642408,-54.17391304347826,
133,1,93.54852294921875,290.4075927734375,74,e7
133,0,-89.8336181640625,-324.7077941894531,74,e8
133,4,-149.31046801028043,18.391652342202008,-57.47826086956522,
134,1,92.06268310546875,294.483154296875,74,e7
134,0,-89.53997802734375,-315.3931427001953,74,e7
134,4,-159.84837440822434,14.7133218737616,-60.78260869565217,
135,1,91.81390380859375,302.59625244140625,74,e7
135,0,-91.01812744140625,-309.21315002441406,74,e7
135,4,-170.38628080616826,11.034991405321207,-64.08695652173913,
136,1,91.9381103515625,298.5460205078125,74,e7
136,0,-89.34515380859375,-309.21315002441406,74,e7
136,4,-180.92418720411217,7.3566609368808,-67.3913043478261,
137,1,90.337646484375,306.63397216796875,74,e7
137,0,-87.48138427734375,-303.0568389892578,74,e7
137,4,-191.4620936020561,3.6783304684404072,-70.69565217391305,
