frame,numero_pers,max_x,max_y,min_x,min_y,est_joueur
41,7,525.484,120.008,474.599,57.3223,0
41,6,1146.62,441.284,1062.32,302.14,0
41,9,396.238,49.4368,353.133,5.34643,0
41,2,670.542,129.821,631.352,22.1206,0
41,8,972.24,196.468,927.171,69.0243,0
41,10,167.046,413.912,106.259,323.777,0
41,11,394.274,98.4256,355.156,47.5125,0
41,13,458.888,104.398,415.84,61.231,0
42,0,790.035,133.723,740.973,24.0782,0
42,4,278.701,157.215,223.873,39.6089,0
42,1,727.399,556.844,572.524,378.586,1
42,3,901.718,133.761,868.276,55.3159,0
42,5,846.852,115.981,805.59,65.1838,0
42,6,1148.47,441.267,1062.33,302.133,0
42,9,396.244,49.4314,353.133,5.34655,0
42,7,525.479,119.978,474.63,57.3205,0
42,2,670.515,133.77,631.307,22.1182,0
42,8,974.158,196.461,927.171,68.9993,0
42,10,167.027,413.912,104.402,321.935,0
42,12,562.782,415.825,476.474,270.862,1
42,11,394.26,98.424,355.122,47.4984,0
42,13,458.92,104.348,415.828,61.2436,0
43,0,790.008,131.75,740.973,24.072,0
43,4,278.693,157.22,223.871,39.6091,0
43,1,727.38,556.82,586.192,372.782,1
43,3,901.709,133.676,866.474,55.3199,0
43,5,842.93,112.173,801.807,65.1578,0
43,6,1146.62,441.272,1062.33,302.127,0
43,7,525.491,121.96,474.616,57.3198,0
43,9,396.243,49.4265,353.132,5.34609,0
43,2,670.486,127.824,631.32,22.1397,0
43,12,558.865,415.878,478.461,274.706,1
43,10,167.027,413.915,104.408,321.837,0
43,8,974.155,196.445,927.164,69.0106,0
43,11,394.24,98.3969,355.123,47.4875,0
43,13,458.909,104.31,415.831,61.2273,0
44,4,278.709,159.138,223.869,39.6028,0
44,0,789.923,133.701,740.967,24.0741,0
44,3,901.703,131.791,866.403,55.3136,0
44,12,564.752,413.896,480.556,274.855,1
44,1,727.364,554.954,594.138,370.848,1
44,7,525.496,153.295,474.574,57.3112,0
44,5,842.909,108.241,801.784,65.1696,0
44,6,1146.61,441.277,1062.33,302.126,0
44,2,670.532,133.769,631.287,22.1626,0
44,9,382.546,49.4272,353.126,5.34648,0
44,10,202.262,413.903,106.27,321.834,0
44,8,974.161,196.456,927.164,69.0083,0
44,11,394.253,96.5288,355.122,47.4936,0
44,13,458.879,102.467,415.859,61.2457,0
45,1,727.314,556.821,600.015,372.705,1
45,4,278.706,159.152,223.87,39.596,0
45,3,901.703,133.703,866.44,55.297,0
45,0,789.927,102.455,740.96,24.0773,0
45,7,525.479,120.003,476.47,57.3116,0
45,5,844.907,125.867,795.898,65.1638,0
45,2,670.522,135.701,631.287,23.9333,0
45,6,1146.61,441.279,1062.34,302.137,0
45,12,566.651,415.803,492.247,278.719,1
45,10,167.059,413.893,106.269,321.808,0
45,8,974.14,196.453,927.164,69.0158,0
45,11,394.273,98.4294,355.154,47.4945,0
45,13,458.941,106.27,417.842,61.28,0
45,9,382.55,5.35186,366.836,5.34657,0
45,14,84.6887,73.0299,53.4419,5.36362,0
46,4,278.717,159.177,223.868,39.596,0
46,1,727.33,554.998,600,374.67,1
46,12,564.718,417.774,505.958,278.711,1
46,3,901.702,133.707,868.275,55.2976,0
46,0,789.944,129.78,740.968,24.0824,0
46,7,525.486,120.044,474.638,57.302,0
46,6,1146.62,441.27,1062.33,302.156,0
46,5,844.907,123.92,801.767,65.1595,0
46,2,670.487,125.886,631.313,23.9447,0
46,10,200.358,413.899,106.277,321.815,0
46,8,972.259,196.441,927.165,69.0167,0
46,11,396.165,98.4325,355.133,47.4992,0
46,13,458.938,106.299,417.833,61.2747,0
46,9,382.549,5.3522,366.833,5.34685,0
46,14,86.6709,74.9327,53.3587,4.38087,0
47,1,727.363,554.9,599.981,380.493,1
47,4,280.648,159.195,223.865,39.6011,0
47,0,788.087,131.746,740.961,24.0953,0
47,3,901.705,133.77,868.28,55.2966,0
47,7,525.483,121.984,476.498,55.4728,0
47,6,1148.48,441.27,1062.33,302.136,0
47,5,846.824,108.268,801.74,65.1173,0
47,12,562.733,419.743,507.857,274.854,1
47,2,668.616,121.992,631.312,23.9598,0
47,10,200.36,413.902,106.271,321.811,0
47,8,972.258,196.448,927.177,69.0153,0
47,11,394.282,98.4286,355.154,47.4919,0
47,13,458.92,102.441,417.818,63.1707,0
47,9,382.548,5.35174,366.834,5.34642,0
47,14,86.6987,73.0359,53.3841,4.38727,0
48,1,729.285,554.961,596.077,382.547,1
48,4,280.653,161.09,223.864,39.6012,0
48,0,788.062,133.685,740.961,24.0965,0
48,3,901.714,133.751,868.274,55.2859,0
48,2,668.632,145.436,631.261,23.9515,0
48,7,525.484,121.978,476.476,57.284,0
48,6,1148.48,441.269,1062.36,302.138,0
48,5,848.752,110.183,801.795,65.1419,0
48,12,572.631,419.748,509.797,272.802,1
48,10,167.055,413.92,104.406,321.832,0
48,8,972.25,196.46,927.181,69.0131,0
48,11,394.289,98.4133,355.15,47.5059,0
48,13,458.924,102.476,415.874,61.2718,0
48,9,382.545,5.35198,366.834,5.34673,0
48,14,84.6656,74.9051,53.4497,5.36647,0
49,1,733.187,556.945,592.203,384.431,1
49,4,280.659,161.097,223.86,39.6,0
49,2,668.607,147.394,627.454,23.9531,0
49,3,901.711,135.673,868.269,55.2966,0
49,12,576.524,415.874,509.882,268.864,1
49,0,788.037,133.662,740.965,24.0992,0
49,6,1148.48,441.265,1062.35,302.15,0
49,9,396.247,45.5852,366.838,5.34667,0
49,5,850.683,110.223,801.746,65.1039,0
49,10,167.032,413.936,104.399,321.823,0
49,8,974.136,196.45,927.171,69.0175,0
49,7,523.66,119.977,476.534,57.3833,0
49,11,394.266,96.4699,355.126,47.4986,0
49,13,435.463,104.308,413.845,63.1898,0
49,14,82.8014,74.9044,53.4323,5.36392,0
49,13,456.975,100.343,443.174,80.7804,0
50,1,739.076,556.908,594.144,384.558,1
50,4,280.658,161.089,223.867,39.5974,0
50,2,668.542,149.41,625.459,23.9762,0
50,12,586.223,415.782,511.879,259.207,1
50,3,901.713,133.779,866.459,55.2892,0
50,0,787.994,133.688,739.12,24.1013,0
50,6,1148.48,441.26,1062.35,302.204,0
50,9,396.253,47.5225,353.121,5.34464,0
50,5,844.913,110.21,801.735,63.2229,0
50,10,167.035,413.918,104.401,321.783,0
50,8,974.146,196.454,927.176,69.0097,0
50,7,525.449,118.09,476.535,59.2721,0
50,11,394.285,96.5251,355.132,47.4992,0
50,13,449.158,102.469,415.827,63.1776,0
50,14,84.6571,73.0684,53.4578,5.3642,0
50,13,458.929,100.382,439.33,69.0664,0
51,1,742.93,556.911,598.002,384.546,1
51,4,280.643,161.101,223.858,39.5968,0
51,2,666.694,147.486,625.471,23.9736,0
51,3,901.715,133.772,866.461,55.2987,0
51,0,788.007,133.717,740.962,24.0977,0
51,12,586.364,413.923,513.815,257.241,1
51,6,1148.48,441.26,1062.35,302.24,0
51,9,396.231,45.5851,366.84,5.34611,0
51,5,844.876,112.134,799.805,63.2133,0
51,10,167.045,413.918,104.4,321.776,0
51,8,974.156,196.436,927.177,69.005,0
51,11,394.299,94.5558,355.101,47.485,0
51,7,523.647,117.977,476.485,61.25,0
51,13,433.542,102.489,411.932,65.1603,0
51,14,84.6587,76.8582,53.299,5.34283,0
52,4,280.68,159.206,223.864,39.5957,0
52,2,666.688,147.418,623.507,23.97,0
52,3,901.721,135.661,866.437,55.287,0
52,1,744.932,556.941,596.079,384.56,1
52,12,590.157,413.857,507.913,257.131,1
52,0,787.984,133.723,740.964,24.1003,0
52,5,846.835,112.171,797.885,63.2098,0
52,6,1148.47,441.267,1062.36,302.188,0
52,9,396.238,45.5695,366.849,5.34541,0
52,10,168.988,413.902,106.28,321.904,0
52,8,972.251,196.465,927.18,69.0036,0
52,11,394.301,92.6137,357.04,47.5139,0
52,7,523.624,116.083,474.638,65.1211,0
52,13,435.447,102.472,406.077,67.0909,0
52,14,84.6058,73.0187,53.3893,4.39019,0
53,4,278.721,159.176,223.866,39.594,0
53,12,596.057,409.943,505.962,257.141,1
53,3,901.717,139.602,866.467,55.2786,0
53,0,787.993,133.739,740.963,24.0854,0
53,2,666.65,145.459,623.547,23.951,0
53,1,744.966,558.813,598.018,384.571,1
53,6,1148.47,441.27,1062.35,302.205,0
53,9,396.226,45.5705,366.839,5.346,0
53,5,848.814,112.183,797.878,63.2062,0
53,10,170.929,413.904,106.29,323.726,0
53,8,972.23,198.373,927.182,69.0064,0
53,11,394.288,92.6093,355.158,47.4962,0
53,7,523.605,114.14,476.519,65.1586,0
53,13,433.535,102.447,408.008,67.0881,0
53,14,84.6408,74.9863,53.4557,5.36455,0
54,1,743.046,556.993,600.025,384.452,1
54,4,278.716,159.141,223.867,39.5941,0
54,2,666.692,147.368,623.537,23.9422,0
54,3,901.73,145.492,866.398,53.4885,0
54,12,599.981,407.963,505.932,259.012,1
54,0,788.005,133.735,739.113,24.0672,0
54,9,396.228,45.579,366.841,5.34616,0
54,6,1148.47,441.27,1062.35,302.157,0
54,10,170.942,413.914,106.293,323.761,0
54,8,974.171,198.357,929.08,68.9897,0
54,5,846.831,110.189,799.855,63.2118,0
54,11,396.181,92.59,355.159,47.5018,0
54,7,523.591,116.042,474.633,63.2144,0
54,13,433.535,102.407,411.906,67.089,0
54,14,84.7306,74.9372,53.448,5.36352,0
55,12,604.014,409.909,505.957,259.19,1
55,4,278.705,157.246,223.868,39.5947,0
55,2,666.656,147.398,623.517,22.1588,0
55,3,901.744,143.531,866.396,53.4773,0
55,0,788.006,133.756,739.113,24.0665,0
55,1,744.924,556.986,601.917,384.401,1
55,6,1148.48,441.265,1062.35,302.176,0
55,9,396.232,45.5794,366.84,5.34627,0
55,5,846.811,112.133,799.828,63.2207,0
55,8,974.152,196.472,929.087,68.9841,0
55,10,170.923,413.916,106.28,323.809,0
55,11,394.294,94.514,355.128,47.504,0
55,7,523.581,114.086,476.511,65.1288,0
55,13,433.53,102.383,411.919,67.0883,0
55,14,84.7207,73.0463,55.2824,5.36515,0
56,4,278.699,157.221,223.87,39.5938,0
56,2,666.642,147.435,621.628,22.155,0
56,1,744.935,556.978,603.853,384.421,1
56,3,903.641,114.163,866.37,55.2679,0
56,0,788.01,133.746,739.113,24.0672,0
56,12,617.525,407.981,505.965,261.085,1
56,9,396.229,45.5779,366.838,5.34627,0
56,6,1148.48,441.271,1062.34,302.169,0
56,5,846.854,112.139,799.814,63.2128,0
56,8,974.136,196.445,929.07,68.9689,0
56,10,169.007,413.919,106.268,323.811,0
56,11,394.278,92.575,355.162,47.5014,0
56,7,523.582,118.077,474.612,63.1927,0
56,13,435.459,102.433,411.893,67.0924,0
56,14,82.8095,73.0479,53.4773,5.3651,0
57,4,278.727,159.141,223.874,37.8185,0
57,1,743.068,556.997,609.8,384.438,1
57,3,901.824,114.148,864.474,53.4792,0
57,12,619.532,407.968,507.837,261.036,1
57,0,788.005,133.726,739.116,24.0873,0
57,2,666.682,145.453,623.535,22.1627,0
57,6,1148.49,441.263,1062.34,302.213,0
57,9,396.227,45.5812,366.838,5.34617,0
57,5,842.929,112.152,799.819,63.2082,0
57,10,170.937,413.913,106.281,323.801,0
57,8,972.21,196.44,929.079,68.9733,0
57,11,394.286,92.6246,355.13,47.5017,0
57,7,523.632,117.981,474.595,59.3142,0
57,13,435.469,102.421,409.986,67.0961,0
58,12,623.555,384.477,517.683,259.175,1
58,4,278.722,157.246,223.88,37.8144,0
58,0,787.996,133.724,739.113,24.082,0
58,1,743.026,558.869,617.635,384.46,1
58,3,905.631,116.031,864.462,55.28,0
58,6,1148.48,441.263,1062.34,302.227,0
58,9,396.232,45.5763,366.835,5.34599,0
58,5,848.749,112.16,801.732,65.1044,0
58,8,972.218,196.444,929.084,67.1456,0
58,10,170.926,413.922,106.273,323.779,0
58,2,666.693,133.762,627.403,23.9418,0
58,7,523.634,118.04,474.589,59.306,0
58,11,394.281,92.6031,355.117,47.4882,0
58,13,435.458,102.459,409.992,67.0937,0
59,1,743.038,560.806,623.507,382.508,1
59,4,278.726,159.14,223.88,37.8052,0
59,0,788.008,133.708,739.119,24.0853,0
59,12,631.312,382.552,523.621,259.209,1
59,3,907.603,131.738,860.573,55.2943,0
59,6,1148.48,441.264,1062.34,302.23,0
59,9,396.235,45.584,366.839,5.3461,0
59,8,972.22,196.456,929.123,67.1452,0
59,5,844.871,110.214,801.741,65.1071,0
59,2,666.694,135.676,627.383,23.9673,0
59,10,170.942,413.918,106.287,323.78,0
59,7,523.629,118.034,474.584,59.2901,0
59,11,394.272,92.5871,355.125,47.508,0
59,13,435.466,102.443,411.935,67.0933,0
60,1,743.006,560.845,633.305,382.524,1
60,4,278.732,159.156,223.88,37.8044,0
60,0,788.01,133.706,739.113,24.0842,0
60,3,911.447,147.381,856.698,55.2882,0
60,12,633.233,349.195,556.875,261.08,1
60,6,1148.49,441.264,1062.34,302.22,0
60,9,396.234,45.5901,366.837,5.34641,0
60,8,972.241,198.366,929.133,67.1397,0
60,10,169.001,413.919,106.289,323.738,0
60,2,666.701,133.77,625.499,23.9638,0
60,5,841.024,110.198,801.743,65.1066,0
60,11,394.276,92.5884,355.161,47.5139,0
60,7,523.631,117.98,474.596,59.2952,0
60,13,435.478,102.424,413.82,67.0848,0
61,12,635.194,359.027,560.82,262.989,1
61,4,278.726,157.248,223.878,37.8007,0
61,1,764.574,564.729,625.462,382.497,1
61,0,788.001,133.694,739.113,24.082,0
61,3,911.503,147.467,856.725,55.2874,0
61,6,1148.49,441.263,1062.34,302.244,0
61,9,396.237,45.5935,366.837,5.34393,0
61,8,972.221,198.364,929.113,68.9566,0
61,5,846.845,112.191,799.826,63.2058,0
61,10,167.017,415.806,106.26,321.911,0
61,2,666.653,123.918,625.475,23.9468,0
61,11,394.291,92.6125,355.123,47.4879,0
61,7,523.638,117.988,474.6,59.2934,0
61,13,435.489,102.429,411.92,67.0798,0
62,4,278.727,157.243,223.877,37.8022,0
62,3,913.391,180.7,856.692,55.2862,0
62,1,772.383,570.531,615.691,382.449,1
62,0,787.995,133.688,739.108,24.0867,0
62,12,645.03,357.06,566.697,268.926,1
62,6,1148.49,441.262,1062.34,304.061,0
62,2,666.624,131.793,621.607,23.9845,0
62,9,396.226,45.5834,366.839,5.34386,0
62,5,844.922,114.065,799.836,63.2264,0
62,8,974.157,196.472,929.094,67.136,0
62,10,167.069,413.922,106.267,321.911,0
62,7,523.622,116.077,474.611,59.3126,0
62,11,394.309,94.5227,355.091,45.5955,0
62,13,435.468,102.39,411.899,67.0883,0
63,4,278.728,159.159,223.874,37.802,0
63,1,762.596,574.509,604.006,380.484,1
63,0,787.991,133.713,739.109,24.0958,0
63,3,913.409,180.749,856.68,55.2999,0
63,12,633.329,355.117,570.56,272.774,1
63,6,1146.62,441.262,1062.35,304.076,0
63,9,396.215,45.5834,366.836,5.34489,0
63,5,846.826,114.097,799.796,63.2248,0
63,8,972.257,196.474,929.121,67.1434,0
63,2,666.594,137.619,619.596,23.9282,0
63,10,168.981,413.919,106.276,321.888,0
63,11,394.293,92.6105,355.116,47.4868,0
63,7,523.623,116.127,474.618,59.3082,0
63,13,435.471,102.425,411.912,67.0633,0
64,1,760.649,574.578,601.923,372.707,1
64,4,278.727,159.178,223.874,37.8029,0
64,3,913.446,186.647,856.649,55.299,0
64,0,787.991,133.691,739.112,24.0962,0
64,9,396.204,47.5327,353.118,5.34197,0
64,12,635.228,364.93,572.568,272.86,1
64,6,1148.48,441.263,1062.35,304.049,0
64,5,846.84,114.11,799.808,65.1006,0
64,2,664.681,135.688,617.675,22.0914,0
64,8,972.264,196.463,929.101,67.1364,0
64,10,169.005,413.906,106.283,321.915,0
64,7,523.622,116.012,474.599,59.3104,0
64,11,394.271,92.5621,357.027,45.578,0
64,13,435.469,102.405,411.896,67.0803,0
65,1,752.785,574.537,601.891,368.869,1
65,12,635.347,355.156,572.527,270.822,1
65,4,278.723,159.149,223.872,37.8033,0
65,3,913.452,180.705,856.604,55.3119,0
65,0,787.99,133.71,739.115,24.0992,0
65,6,1148.48,441.264,1062.34,304.103,0
65,9,396.209,47.5179,353.109,5.3416,0
65,5,848.752,114.111,799.8,65.1002,0
65,8,972.228,196.462,929.106,67.133,0
65,10,169.004,413.916,106.284,321.925,0
65,2,664.529,129.762,617.685,24.011,0
65,11,394.285,92.6023,355.142,45.5731,0
65,7,523.614,116.026,474.631,59.3165,0
65,13,435.47,102.398,411.904,67.084,0
65,14,84.6282,72.9572,55.3158,5.36268,0
66,12,639.224,353.163,572.601,263.073,1
66,1,744.983,574.567,601.884,366.902,1
66,4,278.722,159.176,223.873,37.8035,0
66,3,913.466,178.807,856.608,55.3178,0
66,0,787.989,133.703,739.114,24.0953,0
66,2,660.736,133.758,617.667,23.9858,0
66,6,1148.48,441.266,1062.35,304.066,0
66,9,396.202,47.5321,353.12,5.34203,0
66,8,972.251,196.476,929.093,67.1298,0
66,5,844.904,114.071,799.831,63.2243,0
66,10,170.931,413.912,106.285,321.913,0
66,7,523.63,118.015,474.595,59.3021,0
66,11,394.254,92.5754,355.155,45.5778,0
66,13,433.544,102.492,409.967,67.0659,0
67,12,633.388,337.504,574.519,259.055,1
67,1,744.921,572.645,603.84,366.838,1
67,4,278.724,159.178,223.87,37.8048,0
67,3,913.458,180.697,854.818,55.324,0
67,0,787.989,133.727,739.124,24.0929,0
67,6,1146.62,441.259,1062.35,304.061,0
67,9,396.192,49.4252,353.116,5.34483,0
67,2,656.829,135.686,615.645,24.0465,0
67,5,844.868,114.063,790.17,63.2282,0
67,8,972.245,198.35,929.068,67.1288,0
67,10,170.927,413.911,106.277,321.916,0
67,7,523.628,116.13,474.637,59.3015,0
67,11,394.299,92.5926,355.13,47.4946,0
67,13,433.546,102.41,411.91,67.0778,0
67,14,86.6789,71.014,53.4505,5.36553,0
68,12,621.554,337.52,574.604,257.099,1
68,4,278.727,159.188,223.871,37.8051,0
68,1,741.022,572.59,603.935,366.914,1
68,0,787.997,133.701,739.123,24.0833,0
68,3,913.45,127.845,856.605,55.3261,0
68,6,1146.6,441.258,1062.35,304.058,0
68,9,396.198,47.5342,353.11,5.34453,0
68,8,972.22,196.464,929.091,67.1322,0
68,10,169.011,413.892,106.278,323.737,0
68,5,842.913,112.15,801.733,65.1164,0
68,2,652.875,137.633,611.732,23.9653,0
68,11,394.296,92.5866,355.138,45.591,0
68,7,523.611,116.025,476.492,61.1996,0
68,13,435.459,102.4,411.912,67.0831,0
69,4,278.714,159.178,223.871,37.8101,0
69,0,787.993,133.703,739.123,24.0852,0
69,3,913.42,184.692,856.613,55.3263,0
69,1,727.337,574.529,603.874,366.904,1
69,6,1146.6,439.381,1062.35,304.053,0
69,12,619.633,359.035,572.59,253.227,1
69,9,396.19,49.4292,353.12,5.34533,0
69,5,844.882,114.076,799.855,65.1062,0
69,8,972.249,196.46,929.101,67.1244,0
69,10,170.918,413.91,106.292,323.728,0
69,2,650.942,139.583,611.719,23.9837,0
69,11,394.299,92.589,355.13,47.5013,0
69,7,523.612,116.044,476.488,59.3312,0
69,13,433.542,102.406,411.899,67.0805,0
70,4,278.717,159.178,223.87,37.8117,0
70,0,787.986,133.701,740.964,24.0878,0
70,3,913.384,184.677,856.623,55.3343,0
70,1,723.4,570.584,607.845,368.881,1
70,9,396.209,47.5451,353.121,5.34347,0
70,12,619.651,335.558,572.5,251.228,1
70,6,1146.59,441.26,1062.35,304.085,0
70,2,648.997,135.693,607.824,24.0867,0
70,8,972.211,196.451,929.102,67.1161,0
70,5,844.886,114.078,801.737,65.0994,0
70,10,200.317,413.882,106.304,323.771,0
70,7,523.638,118.045,474.597,59.3076,0
70,11,394.253,92.5779,355.149,45.575,0
70,13,433.55,102.44,409.984,67.0701,0
71,4,278.728,159.175,223.873,37.8118,0
71,0,787.993,133.703,739.123,24.085,0
71,3,913.38,182.73,856.605,55.3291,0
71,1,709.636,572.615,590.227,376.688,1
71,2,646.998,112.14,605.917,24.0692,0
71,6,1146.59,441.26,1062.35,304.08,0
71,12,617.622,335.55,570.517,249.348,1
71,9,396.207,47.5357,353.108,5.34394,0
71,8,972.228,198.35,929.086,67.1147,0
71,5,844.885,112.183,799.807,65.1043,0
71,10,210.039,413.842,106.273,323.795,0
71,7,523.644,118.082,474.588,59.3008,0
71,11,394.287,92.5918,355.143,45.561,0
71,13,433.544,102.433,408.023,67.0759,0
72,4,278.723,159.183,223.874,37.8139,0
72,0,787.994,133.716,739.111,24.052,0
72,1,696.019,576.518,578.458,382.455,1
72,3,913.382,178.738,856.617,55.321,0
72,2,646.952,133.727,603.988,24.0499,0
72,6,1146.6,441.261,1062.35,304.093,0
72,9,396.228,47.537,353.104,5.34563,0
72,8,972.206,198.351,929.104,67.1007,0
72,12,607.812,353.14,560.838,247.385,1
72,5,844.892,112.169,799.811,63.227,0
72,10,170.94,413.829,106.265,323.774,0
72,7,523.642,118.101,474.618,59.3029,0
72,11,394.287,96.4862,355.145,45.5982,0
72,13,453.053,102.398,415.789,67.0591,0
73,1,695.992,578.44,572.537,384.423,1
73,4,278.732,159.171,223.872,37.8117,0
73,0,787.997,133.655,739.121,24.0569,0
73,3,913.383,176.826,856.607,55.3244,0
73,12,603.897,378.589,539.223,243.518,1
73,2,641.102,131.796,604.032,24.0348,0
73,6,1146.59,441.258,1062.35,304.097,0
73,9,396.218,49.429,353.119,5.3447,0
73,8,972.224,198.372,929.094,67.1036,0
73,5,844.885,112.148,799.83,63.2181,0
73,10,210.032,413.902,108.22,323.733,0
73,7,523.646,118.129,474.545,59.3025,0
73,11,394.276,92.5862,355.152,45.587,0
