frame,numero_pers,distance_x,distance_y,distance_z
45,1,18.2017955,157.87853,0
45,0,-110.18759,-197.62619999999998,0
46,1,18.500116,155.41242499999998,0
46,0,-106.2787,-209.125785,0
47,1,18.5277055,147.992355,0
47,0,-102.7662125,-213.34296,0
48,1,18.808655,146.83789000000002,0
48,0,-100.720765,-219.489605,0
49,1,20.012132,146.34574,0
49,0,-93.09550100000001,-216.207965,0
50,1,22.3033995,146.74776500000002,0
50,0,-91.39728,-223.544625,0
51,1,24.138238,146.994405,0
51,0,-76.28896399999999,-224.07277,0
52,1,24.722521999999998,149.87618,0
52,0,-80.2309975,-229.756325,0
53,1,26.068509999999996,151.01579500000003,0
53,0,-90.61206250000001,-245.31003,0
54,1,26.909492500000002,150.939435,0
54,0,-91.4819,-243.174195,0
55,1,27.5569835,148.79534999999998,0
55,0,-85.48729499999999,-226.748545,0
56,1,28.9820525,147.27237,0
56,0,-71.903222,-230.12187,0
57,1,31.55224285,147.885477,0
57,0,-68.745347,-227.191305,0
58,1,34.176677000000005,148.302755,0
58,0,-69.397043,-243.70664,0
59,1,36.58640305,149.4613,0
59,0,-67.060105,-348.20922,0
60,1,39.479646,152.023125,0
60,0,-63.590469500000005,-351.80091500000003,0
61,1,42.584893,151.7997725,0
61,0,-49.769802,-356.92125,0
62,1,44.9906585,154.077385,0
62,0,-41.0263415,-295.18077,0
63,1,45.9252525,159.58778999999998,0
63,0,-39.2543395,-305.96664999999996,0
64,1,45.462146,157.18607,0
64,0,-35.108442,-318.13203999999996,0
65,1,43.738418,162.515095,0
65,0,-33.943490749999995,-322.70608500000003,0
66,1,41.9145345,170.681185,0
66,0,-30.544249500000003,-309.80093,0
67,1,37.1669265,172.73551,0
67,0,-41.653724,-315.627655,0
68,1,30.601111000000003,169.52048,0
68,0,-53.1813565,-332.866195,0
69,1,22.622926149999998,173.16084999999998,0
69,0,-50.026996499999996,-390.58159,0
70,1,14.8566605,185.84419,0
70,0,-57.623990000000006,-352.88667,0
71,1,7.2152195,200.32256999999998,0
71,0,-57.924261,-351.787795,0
72,1,1.8285015000000016,205.81862,0
72,0,-63.791278,-354.056275,0
73,1,-2.152624999999997,210.247445,0
73,0,-81.9510675,-353.38379,0
74,1,-3.064164999999999,214.24885,0
74,0,-73.663335,-385.38620000000003,0
75,1,-2.9285260000000015,215.61651,0
75,0,-91.186565,-347.47825,0
76,1,-3.9536165000000008,214.761655,0
76,0,-70.5576,-345.733665,0
77,1,-5.745685499999999,214.21747499999998,0
77,0,-69.163781,-346.22861,0
78,1,-9.6380885,208.88807,0
78,0,-68.75848500000001,-340.868385,0
79,1,-15.244208,207.35506,0
79,0,-70.298895,-338.247575,0
80,1,-21.742117,203.707445,0
80,0,-71.0664625,-352.94734000000005,0
81,1,-28.4412075,198.22379999999998,0
81,0,-70.640327,-357.53366,0
82,1,-35.251717,191.86012499999998,0
82,0,-70.76392999999999,-356.65716999999995,0
83,1,-41.491253,190.198595,0
83,0,-68.986638,-331.115175,0
84,1,-46.9217625,195.53237000000001,0
84,0,-71.46043499999999,-363.22656,0
85,1,-50.16154,202.51825,0
85,0,-72.08558500000001,-379.84882500000003,0
86,1,-52.8180115,205.634015,0
86,0,-71.191385,-370.31757000000005,0
87,1,-54.5520915,206.2852,0
87,0,-73.220927,-410.664965,0
88,1,-55.343851,203.07909999999998,0
88,0,-72.93566000000001,-410.27067999999997,0
89,1,-55.2006875,197.93743999999998,0
89,0,-71.62044499999999,-419.43381,0
90,1,-54.2679285,193.022885,0
90,0,-70.6314675,-426.647435,0
91,1,-52.95306000000001,188.409155,0
91,0,-69.9429275,-434.025495,0
92,1,-51.3893275,186.121375,0
92,0,-69.3244425,-447.305345,0
93,1,-50.153776,187.343745,0
93,0,-68.95908,-455.67364499999996,0
94,1,-49.146962,193.12488000000002,0
94,0,-68.525088,-461.12459,0
95,1,-48.7141075,197.20099499999998,0
95,0,-68.99226250000001,-469.41334,0
96,1,-48.424237,200.781555,0
96,0,-69.50331,-485.8404,0
97,1,-49.195378000000005,204.093955,0
97,0,-70.708707,-507.167985,0
98,1,-51.314178,202.86943,0
98,0,-71.489767,-518.7120199999999,0
