frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu,num_tracking,num_point,winner
35,0,-116.188232421875,-170.51535034179688,74,e4,12,0,PRITHIKA-PAVADE
36,1,-11.15924072265625,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
36,0,-115.95330810546875,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
37,1,-8.36541748046875,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
37,0,-114.35546875,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
38,1,-5.57159423828125,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
38,0,-115.95330810546875,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
39,1,-2.77777099609375,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
39,0,-115.95330810546875,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
40,1,4.1942138671875,216.96826171875,74,m5,1,0,PRITHIKA-PAVADE
40,0,-115.95330810546875,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
41,1,7.67822265625,208.31170654296875,74,m5,1,0,PRITHIKA-PAVADE
41,0,-112.75762939453125,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
42,1,11.88885498046875,199.59930419921875,74,m5,1,0,PRITHIKA-PAVADE
42,0,-111.73199462890625,-159.2618408203125,74,e4,12,0,PRITHIKA-PAVADE
43,1,14.7095947265625,195.221923828125,74,m5,1,0,PRITHIKA-PAVADE
43,0,-104.7119140625,-142.53509521484375,74,e4,12,0,PRITHIKA-PAVADE
44,1,16.126708984375,190.83038330078125,74,m5,1,0,PRITHIKA-PAVADE
44,0,-103.33551025390625,-148.09036254882812,74,e4,12,0,PRITHIKA-PAVADE
45,1,17.530517578125,195.221923828125,74,m5,1,0,PRITHIKA-PAVADE
45,0,-100.56756591796875,-159.2618408203125,74,e4,12,0,PRITHIKA-PAVADE
46,1,17.5394287109375,190.83038330078125,74,m5,1,0,PRITHIKA-PAVADE
46,0,-84.79693603515625,-115.0592041015625,74,e3,12,0,PRITHIKA-PAVADE
47,1,18.92974853515625,199.59930419921875,74,m5,1,0,PRITHIKA-PAVADE
47,0,-84.97174072265625,-120.51467895507812,74,e3,12,0,PRITHIKA-PAVADE
48,1,20.33795166015625,199.59930419921875,74,m5,1,0,PRITHIKA-PAVADE
48,0,-81.99200439453125,-125.98989868164062,74,e3,12,0,PRITHIKA-PAVADE
49,1,21.7147216796875,208.31170654296875,74,m5,1,0,PRITHIKA-PAVADE
49,0,-82.8499755859375,-153.6658935546875,74,e4,12,0,PRITHIKA-PAVADE
50,1,24.46185302734375,221.27569580078125,74,m5,1,0,PRITHIKA-PAVADE
50,0,-79.83367919921875,-159.2618408203125,74,e4,12,0,PRITHIKA-PAVADE
51,1,25.8587646484375,221.27569580078125,74,d5,1,0,PRITHIKA-PAVADE
51,0,-80.001953125,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
52,1,28.652587890625,221.27569580078125,74,d5,1,0,PRITHIKA-PAVADE
52,0,-78.40411376953125,-164.8782958984375,74,e4,12,0,PRITHIKA-PAVADE
53,1,34.240234375,221.27569580078125,74,d5,1,0,PRITHIKA-PAVADE
53,0,-74.40948486328125,-164.8782958984375,74,d4,12,0,PRITHIKA-PAVADE
54,1,38.430908203125,221.27569580078125,74,d5,1,0,PRITHIKA-PAVADE
54,0,-72.8116455078125,-164.8782958984375,74,d4,12,0,PRITHIKA-PAVADE
55,1,40.57208251953125,216.96826171875,74,d5,1,0,PRITHIKA-PAVADE
55,0,-69.31793212890625,-153.6658935546875,74,d4,12,0,PRITHIKA-PAVADE
56,1,43.4207763671875,212.64697265625,74,d5,1,0,PRITHIKA-PAVADE
56,0,-64.54193115234375,-153.6658935546875,74,d4,12,0,PRITHIKA-PAVADE
57,1,44.8221435546875,212.64697265625,74,d5,1,0,PRITHIKA-PAVADE
57,0,-59.76593017578125,-153.6658935546875,74,d4,12,0,PRITHIKA-PAVADE
58,1,47.68231201171875,208.31170654296875,74,d5,1,0,PRITHIKA-PAVADE
58,0,-55.35882568359375,-170.51535034179688,74,d4,12,0,PRITHIKA-PAVADE
59,1,47.68231201171875,208.31170654296875,74,d5,1,0,PRITHIKA-PAVADE
59,0,-47.628662109375,-184.69900512695312,74,d5,12,0,PRITHIKA-PAVADE
60,1,47.68231201171875,208.31170654296875,74,d5,1,0,PRITHIKA-PAVADE
