frame,numero_pers,joint,x,y,tracking
1,13,5,86.2612533569336,0.6320006847381592,13
1,13,6,49.68324279785156,0.8774906992912292,13
1,13,7,87.48870849609375,9.715131759643555,13
1,13,8,45.755401611328125,4.559841156005859,13
1,13,9,70.54989624023438,14.133952140808105,13
1,13,10,47.964813232421875,7.2602314949035645,13
1,13,11,84.05184936523438,19.043752670288086,13
1,13,12,79.63302612304688,19.534732818603516,13
1,13,13,55.084022521972656,33.773155212402344,13
1,13,14,55.57500076293945,36.71903610229492,13
1,13,15,57.53892135620117,69.36920928955078,13
1,13,16,58.52088165283203,70.35116577148438,13
2,0,0,640.4091796875,408.79296875,0
2,0,1,641.4749755859375,406.6613464355469,0
2,0,2,643.0736694335938,407.7271423339844,0
2,0,3,630.2839965820312,412.5232849121094,0
2,0,4,648.9356689453125,414.6549072265625,0
2,0,5,612.1652221679688,427.44464111328125,0
2,0,6,656.3963012695312,437.03692626953125,0
2,0,7,594.0464477539062,448.7608337402344,0
2,0,8,658.5279541015625,467.9454345703125,0
2,0,9,607.9019775390625,464.215087890625,0
2,0,10,645.205322265625,464.74798583984375,0
2,0,11,612.6981201171875,486.0641784667969,0
2,0,12,639.8762817382812,488.19580078125,0
2,0,13,578.5921630859375,505.78167724609375,0
2,0,14,677.7125244140625,512.70947265625,0
2,0,15,565.802490234375,554.8089599609375,0
2,0,16,692.6338500976562,561.7366943359375,0
2,1,0,1125.663818359375,304.174560546875,1
2,1,1,1128.5450439453125,301.7048645019531,1
2,1,2,1126.8985595703125,300.8816223144531,1
2,1,3,1137.18896484375,307.46746826171875,1
2,1,4,1138.83544921875,304.174560546875,1
2,1,5,1145.4212646484375,330.10626220703125,1
2,1,6,1135.9541015625,323.10882568359375,1
2,1,7,1124.428955078125,355.2147521972656,1
2,1,8,1116.6082763671875,335.8688659667969,1
2,1,9,1092.734619140625,362.2121887207031,1
2,1,10,1087.795166015625,339.9850158691406,1
2,1,11,1132.2496337890625,389.3787536621094,1
2,1,12,1126.0753173828125,374.5606384277344,1
2,1,13,1076.681640625,380.73486328125,1
2,1,14,1078.73974609375,375.79547119140625,1
2,1,15,1082.4442138671875,430.54022216796875,1
2,1,16,1082.0325927734375,428.4821472167969,1
2,2,0,594.2392578125,300.026611328125,2
2,2,1,597.1655883789062,297.9363708496094,2
2,2,2,595.0753784179688,297.5183410644531,2
2,2,3,582.1158447265625,287.48516845703125,2
2,2,4,588.3865966796875,293.3378601074219,2
2,2,5,569.1563720703125,288.73931884765625,2
2,2,6,576.6812744140625,300.86273193359375,2
2,2,7,570.8285522460938,318.002685546875,2
2,2,8,592.1490478515625,322.18316650390625,2
2,2,9,596.3295288085938,318.002685546875,2
2,2,10,618.9041137695312,326.7817077636719,2
2,2,11,533.2042846679688,320.510986328125,2
2,2,12,529.85986328125,328.03582763671875,2
2,2,13,575.8451538085938,323.43731689453125,2
2,2,14,534.4583740234375,370.2586975097656,2
2,2,15,537.8027954101562,325.9455871582031,2
2,2,16,514.8101196289062,407.4649658203125,2
2,3,0,651.1129760742188,27.0424747467041,3
2,3,1,653.66162109375,24.725494384765625,3
2,3,2,648.1008911132812,24.49379539489746,3
2,3,3,657.1371459960938,25.652286529541016,3
2,3,4,643.2352294921875,25.42058753967285,3
2,3,5,664.5514526367188,41.17605972290039,3
2,3,6,634.8941040039062,41.63945770263672,3
2,3,7,671.7340698242188,61.333797454833984,3
2,3,8,629.5650634765625,62.028892517089844,3
2,3,9,663.6246948242188,57.85832595825195,3
2,3,10,632.808837890625,66.19945526123047,3
2,3,11,656.9053955078125,87.74738311767578,3
2,3,12,639.991455078125,87.05229187011719,3
2,3,13,658.99072265625,119.49002838134766,3
2,3,14,639.29638671875,119.49002838134766,3
2,3,15,658.5272827148438,119.49002838134766,3
2,3,16,640.454833984375,119.49002838134766,3
2,4,0,769.8836059570312,31.146718978881836,4
2,4,1,772.1265869140625,27.782297134399414,4
2,4,2,766.5192260742188,27.333707809448242,4
2,4,3,774.5938110351562,28.903770446777344,4
2,4,4,757.5474243164062,29.35236167907715,4
2,4,5,777.06103515625,49.09030532836914,4
2,4,6,743.8654174804688,47.29594421386719,4
2,4,7,779.7525634765625,75.10850524902344,4
2,4,8,738.930908203125,73.31414031982422,4
2,4,9,768.3135375976562,90.36054992675781,4
2,4,10,751.2671508789062,88.11759948730469,4
2,4,11,771.2293701171875,87.44471740722656,4
2,4,12,747.4541625976562,87.22042083740234,4
2,4,13,779.5283203125,101.12670135498047,4
2,4,14,741.8467407226562,102.02388000488281,4
2,4,15,778.4067993164062,119.2945785522461,4
2,4,16,740.5009765625,119.2945785522461,4
2,5,0,949.8624267578125,68.80003356933594,5
2,5,1,952.9878540039062,65.89781188964844,5
2,5,2,947.1834106445312,65.89781188964844,5
2,5,3,957.8992919921875,66.56755065917969,5
2,5,4,943.6114501953125,66.34430694580078,5
2,5,5,965.7130126953125,81.30191040039062,5
2,5,6,935.1280517578125,81.52515411376953,5
2,5,7,974.1964111328125,102.28720092773438,5
2,5,8,924.6353759765625,102.51045227050781,5
2,5,9,964.5967407226562,109.87763214111328,5
2,5,10,935.351318359375,110.54737091064453,5
2,5,11,960.1317749023438,117.24480438232422,5
2,5,12,938.9232788085938,117.24480438232422,5
2,5,13,960.801513671875,136.6673583984375,5
2,5,14,934.90478515625,136.6673583984375,5
2,5,15,957.4528198242188,136.6673583984375,5
2,5,16,936.9140014648438,136.6673583984375,5
2,6,0,828.3048095703125,68.44585418701172,7
2,6,1,831.524169921875,65.56535339355469,7
2,6,2,826.44091796875,64.88758850097656,7
2,6,3,837.28515625,67.259765625,7
2,6,4,823.8992919921875,65.56535339355469,7
2,6,5,843.5545043945312,83.01780700683594,7
2,6,6,814.0717163085938,81.1539535522461,7
2,6,7,846.0961303710938,103.35076141357422,7
