frame,numero_pers,joint,x,y,tracking,est_joueur
1,0,3,739.097,71.14,0,0
1,0,4,754.74,86.7339,0,0
1,0,5,778.249,51.4324,0,0
1,0,6,780.269,74.9115,0,0
1,0,7,772.433,88.658,0,0
1,0,8,760.59,86.778,0,0
1,0,9,746.939,86.7728,0,0
1,0,10,742.979,102.468,0,0
1,0,11,744.939,131.817,0,0
1,0,12,774.28,88.6322,0,0
1,0,13,778.276,102.433,0,0
1,0,14,0,0,0,0
1,0,15,760.734,24.0826,0,0
1,0,16,772.382,24.1077,0,0
1,0,17,758.577,25.9847,0,0
1,0,18,774.438,27.9195,0,0
1,0,19,0,0,0,0
1,0,20,0,0,0,0
1,0,21,0,0,0,0
1,0,22,0,0,0,0
1,0,23,0,0,0,0
1,0,24,746.907,137.608,0,0
1,2,0,650.925,25.9638,2,0
1,2,1,650.848,39.6526,2,0
1,2,2,635.284,39.6911,2,0
1,2,3,633.251,59.2781,2,0
1,2,4,637.261,63.1616,2,0
1,2,5,664.572,39.6217,2,0
1,2,6,670.508,55.4543,2,0
1,2,7,664.643,53.3882,2,0
1,2,8,648.995,82.7235,2,0
1,2,9,639.168,82.7272,2,0
1,2,10,637.219,106.3,2,0
1,2,11,637.234,129.771,2,0
1,2,12,656.786,82.7293,2,0
1,2,13,658.746,104.38,2,0
1,2,14,658.776,129.826,2,0
1,2,15,649.017,24.0249,2,0
1,2,16,652.862,24.0267,2,0
1,2,17,646.934,24.0933,2,0
1,2,18,656.795,24.1082,2,0
1,2,19,660.756,131.789,2,0
1,2,20,664.596,131.746,2,0
1,2,21,658.77,131.752,2,0
1,2,22,641.133,133.745,2,0
1,2,23,635.272,133.722,2,0
1,2,24,639.165,131.735,2,0
1,3,0,884.061,55.4695,3,0
1,3,1,884.108,71.1256,3,0
1,3,2,870.267,71.1164,3,0
1,3,3,868.302,98.4874,3,0
1,3,4,868.393,112.172,3,0
1,3,5,899.734,72.9624,3,0
1,3,6,901.725,98.4262,3,0
1,3,7,893.883,112.191,3,0
1,3,8,883.988,115.984,3,0
1,3,9,870.4,114.11,3,0
1,3,10,0,0,3,0
1,3,11,0,0,3,0
1,3,12,891.89,116.027,3,0
1,3,13,0,0,3,0
1,3,14,0,0,3,0
1,3,15,882.101,55.2826,3,0
1,3,16,885.995,55.3169,3,0
1,3,17,876.226,55.4011,3,0
1,3,18,889.969,55.3527,3,0
1,3,19,0,0,3,0
1,3,20,0,0,3,0
1,3,21,0,0,3,0
1,3,22,0,0,3,0
1,3,23,0,0,3,0
1,3,24,0,0,3,0
1,4,0,241.36,39.6382,4,0
1,4,1,241.404,53.4099,4,0
1,4,2,225.785,53.4765,4,0
1,4,3,214.128,82.7618,4,0
1,4,4,239.451,84.7452,4,0
1,4,5,257.045,53.3105,4,0
1,4,6,264.977,74.9743,4,0
1,4,7,255.21,86.6586,4,0
1,4,8,243.536,102.366,4,0
1,4,9,235.561,102.427,4,0
1,4,10,239.455,147.479,4,0
1,4,11,239.44,194.44,4,0
1,4,12,257.18,102.299,4,0
1,4,13,265.019,135.708,4,0
1,4,14,274.718,176.834,4,0
1,4,15,235.616,37.7248,4,0
1,4,16,241.51,37.6823,4,0
1,4,17,227.83,37.7997,4,0
1,4,18,243.491,37.7056,4,0
1,4,19,280.639,180.738,4,0
1,4,20,288.425,178.723,4,0
1,4,21,270.873,178.765,4,0
1,4,22,241.522,206.234,4,0
1,4,23,233.635,204.265,4,0
1,4,24,239.544,196.408,4,0
1,6,0,1123.08,304.072,6,0
1,6,1,1138.79,323.725,6,0
1,6,2,1134.92,321.716,6,0
1,6,3,1117.15,337.522,6,0
1,6,4,1087.9,349.172,6,0
1,6,5,1146.6,325.743,6,0
1,6,6,1123.08,353.257,6,0
1,6,7,1091.74,364.837,6,0
1,6,8,1132.87,382.515,6,0
1,6,9,1128.93,378.572,6,0
1,6,10,1087.72,366.804,6,0
1,6,11,1099.53,413.931,6,0
1,6,12,1134.83,384.545,6,0
1,6,13,1076.03,378.615,6,0
1,6,14,1083.87,431.44,6,0
1,6,15,1123.06,300.216,6,0
1,6,16,1128.99,300.252,6,0
1,6,17,0,0,6,0
1,6,18,1136.91,304.152,6,0
1,6,19,1060.45,435.394,6,0
1,6,20,1070.17,441.266,6,0
1,6,21,1089.7,433.521,6,0
1,6,22,1076.1,423.674,6,0
1,6,23,0,0,6,0
1,6,24,1103.57,417.802,6,0
1,5,0,827.28,69.1142,5,0
1,5,1,831.13,84.6735,5,0
1,5,2,819.334,82.7576,5,0
1,5,3,807.672,98.428,5,0
1,5,4,809.654,104.354,5,0
1,5,5,841.012,84.7189,5,0
1,5,6,848.814,102.373,5,0
1,5,7,837.057,104.395,5,0
1,5,8,825.271,115.993,5,0
1,5,9,819.329,114.115,5,0
1,5,10,0,0,5,0
1,5,11,0,0,5,0
1,5,12,837.014,116.053,5,0
1,5,13,0,0,5,0
1,5,14,0,0,5,0
1,5,15,825.278,68.9736,5,0
1,5,16,833.136,68.9862,5,0
1,5,17,823.32,69.0675,5,0
1,5,18,837.058,69.0543,5,0
1,5,19,0,0,5,0
1,5,20,0,0,5,0
1,5,21,0,0,5,0
1,5,22,0,0,5,0
1,5,23,0,0,5,0
1,5,24,0,0,5,0
1,7,0,503.967,61.2147,7,0
1,7,1,494.316,82.7565,7,0
1,7,2,480.51,82.7769,7,0
1,7,3,476.62,102.333,7,0
1,7,4,488.3,102.457,7,0
1,7,5,509.948,80.807,7,0
1,7,6,525.478,100.321,7,0
1,7,7,509.96,102.36,7,0
1,7,8,500.047,118.08,7,0
1,7,9,492.178,118.113,7,0
1,7,10,0,0,7,0
1,7,11,0,0,7,0
1,7,12,509.859,118.052,7,0
1,7,13,0,0,7,0
1,7,14,0,0,7,0
1,7,15,496.207,57.295,7,0
1,7,16,505.914,57.3163,7,0
1,7,17,492.198,61.2288,7,0
1,7,18,507.803,63.1661,7,0
1,7,19,0,0,7,0
1,7,20,0,0,7,0
1,7,21,0,0,7,0
1,7,22,0,0,7,0
1,7,23,0,0,7,0
1,7,24,0,0,7,0
1,8,0,948.807,70.9708,8,0
1,8,1,948.76,82.7353,8,0
1,8,2,934.974,80.8475,8,0
1,8,3,927.177,100.397,8,0
1,8,4,929.05,108.227,8,0
1,8,5,964.369,82.7431,8,0
1,8,6,974.169,100.484,8,0
1,8,7,964.434,116.133,8,0
1,8,8,948.701,119.994,8,0
1,8,9,938.901,118.126,8,0
1,8,10,940.877,159.191,8,0
1,8,11,935.052,192.457,8,0
1,8,12,960.495,120.033,8,0
1,8,13,960.426,159.171,8,0
1,8,14,958.522,194.467,8,0
1,8,15,948.645,69.0575,8,0
1,8,16,952.631,69.058,8,0
1,8,17,946.697,69.064,8,0
1,8,18,958.521,69.0603,8,0
1,8,19,962.399,198.355,8,0
1,8,20,964.36,198.387,8,0
1,8,21,958.519,196.379,8,0
1,8,22,936.988,196.381,8,0
1,8,23,933.079,194.492,8,0
1,8,24,936.99,192.463,8,0
1,9,0,374.693,5.34147,9,0
1,9,1,0,0,9,0
1,9,2,357.063,12.2366,9,0
1,9,3,353.132,35.7035,9,0
1,9,4,359.041,49.435,9,0
1,9,5,0,0,9,0
1,9,6,0,0,9,0
1,9,7,0,0,9,0
1,9,8,0,0,9,0
1,9,9,0,0,9,0
1,9,10,0,0,9,0
1,9,11,0,0,9,0
1,9,12,0,0,9,0
1,9,13,0,0,9,0
1,9,14,0,0,9,0
1,9,15,370.755,5.34688,9,0
1,9,16,380.485,5.35274,9,0
1,9,17,366.828,5.34828,9,0
1,9,18,382.544,5.34748,9,0
1,9,19,0,0,9,0
1,9,20,0,0,9,0
1,9,21,0,0,9,0
1,9,22,0,0,9,0
1,9,23,0,0,9,0
1,9,24,0,0,9,0
1,10,0,131.693,329.618,10,0
1,10,1,114.124,351.087,10,0
1,10,2,104.369,353.192,10,0
1,10,3,110.21,398.226,10,0
1,10,4,141.541,400.174,10,0
1,10,5,118.03,341.398,10,0
1,10,6,123.949,374.662,10,0
1,10,7,141.575,384.448,10,0
1,10,8,112.138,406.048,10,0
1,10,9,104.35,413.806,10,0
1,10,10,151.372,415.782,10,0
1,10,11,0,0,10,0
1,10,12,116.105,400.241,10,0
1,10,13,165.085,402.137,10,0
1,10,14,0,0,10,0
1,10,15,125.899,323.737,10,0
1,10,16,131.721,321.906,10,0
1,10,17,116.118,325.687,10,0
1,10,18,0,0,10,0
1,10,19,0,0,10,0
1,10,20,0,0,10,0
1,10,21,0,0,10,0
1,10,22,0,0,10,0
1,10,23,0,0,10,0
1,10,24,0,0,10,0
1,11,0,0,0,11,0
1,11,1,0,0,11,0
1,11,2,0,0,11,0
1,11,3,0,0,11,0
1,11,4,0,0,11,0
1,11,5,0,0,11,0
1,11,6,0,0,11,0
1,11,7,0,0,11,0
1,11,8,370.748,49.4564,11,0
1,11,9,364.878,49.4503,11,0
1,11,10,357.062,57.2867,11,0
1,11,11,357.044,88.6499,11,0
1,11,12,382.473,49.4539,11,0
1,11,13,388.452,57.2848,11,0
1,11,14,394.248,92.5689,11,0
1,11,15,0,0,11,0
1,11,16,0,0,11,0
1,11,17,0,0,11,0
1,11,18,0,0,11,0
1,11,19,394.255,100.46,11,0
1,11,20,398.198,100.32,11,0
1,11,21,388.409,96.5093,11,0
1,11,22,360.965,98.4641,11,0
1,11,23,353.132,98.3824,11,0
1,11,24,359.018,92.5603,11,0
1,12,0,598.059,304.094,12,1
1,12,1,572.538,296.33,12,1
1,12,2,576.448,302.156,12,1
1,12,3,586.239,321.884,12,1
1,12,4,605.876,323.729,12,1
1,12,5,570.572,290.454,12,1
1,12,6,578.425,319.815,12,1
1,12,7,602.004,321.842,12,1
1,12,8,525.596,319.866,12,1
1,12,9,527.541,321.826,12,1
1,12,10,533.408,368.791,12,1
1,12,11,511.864,408.03,12,1
1,12,12,525.502,317.826,12,1
1,12,13,535.366,366.822,12,1
1,12,14,511.843,406.045,12,1
1,12,15,599.935,300.222,12,1
1,12,16,0,0,12,1
1,12,17,590.176,292.413,12,1
1,12,18,0,0,12,1
1,12,19,523.638,415.844,12,1
1,12,20,523.577,413.933,12,1
1,12,21,507.922,411.927,12,1
1,12,22,525.474,415.884,12,1
1,12,23,521.636,417.755,12,1
1,12,24,507.964,413.81,12,1
1,13,0,435.436,67.0966,13,0
1,13,1,433.504,76.9167,13,0
1,13,2,427.538,80.7993,13,0
1,13,3,429.507,100.312,13,0
1,13,4,435.471,100.413,13,0
1,13,5,445.31,74.9599,13,0
1,13,6,460.825,92.5993,13,0
1,13,7,458.936,100.392,13,0
1,13,8,445.105,104.299,13,0
1,13,9,433.507,104.348,13,0
1,13,10,0,0,13,0
1,13,11,0,0,13,0
1,13,12,447.28,102.475,13,0
1,13,13,0,0,13,0
1,13,14,0,0,13,0
1,13,15,431.584,65.1017,13,0
1,13,16,435.444,65.128,13,0
1,13,17,429.623,65.1826,13,0
1,13,18,437.363,67.0789,13,0
1,13,19,0,0,13,0
1,13,20,0,0,13,0
1,13,21,0,0,13,0
1,13,22,0,0,13,0
1,13,23,0,0,13,0
1,13,24,0,0,13,0
2,0,0,768.483,33.7539,0,0
2,0,1,760.677,49.4666,0,0
2,0,2,744.911,47.5279,0,0
2,0,3,739.095,72.9608,0,0
2,0,4,754.789,86.7483,0,0
2,0,5,778.233,51.4083,0,0
2,0,6,780.264,74.9128,0,0
2,0,7,772.429,88.6724,0,0
2,0,8,760.572,86.7715,0,0
2,0,9,746.922,86.7681,0,0
2,0,10,742.962,102.441,0,0
2,0,11,743.006,131.792,0,0
2,0,12,774.258,88.6306,0,0
2,0,13,778.259,102.427,0,0
2,0,14,0,0,0,0
2,0,15,762.613,26.0348,0,0
2,0,16,772.423,26.0491,0,0
2,0,17,758.573,27.8997,0,0
2,0,18,776.262,31.8216,0,0
2,0,19,0,0,0,0
2,0,20,0,0,0,0
2,0,21,0,0,0,0
2,0,22,0,0,0,0
2,0,23,0,0,0,0
2,0,24,743.019,135.701,0,0
2,1,0,0,0,1,1
2,1,1,635.214,431.501,1,1
2,1,2,654.824,433.493,1,1
2,1,3,652.911,464.858,1,1
2,1,4,643.083,460.897,1,1
2,1,5,615.661,429.474,1,1
2,1,6,599.992,449.114,1,1
2,1,7,613.706,466.816,1,1
2,1,8,623.47,494.144,1,1
2,1,9,637.278,494.239,1,1
2,1,10,678.368,509.983,1,1
2,1,11,694.024,558.898,1,1
2,1,12,609.775,492.259,1,1
2,1,13,580.376,505.961,1,1
2,1,14,568.636,554.901,1,1
2,1,15,0,0,1,1
2,1,16,0,0,1,1
2,1,17,649.043,415.787,1,1
2,1,18,633.192,413.855,1,1
2,1,19,560.804,554.844,1,1
2,1,20,556.899,554.97,1,1
2,1,21,570.49,558.888,1,1
2,1,22,705.774,556.975,1,1
2,1,23,707.701,562.766,1,1
2,1,24,690.143,570.502,1,1
2,2,0,650.922,25.965,2,0
2,2,1,649.054,39.675,2,0
2,2,2,635.24,39.7057,2,0
2,2,3,631.379,61.2414,2,0
2,2,4,637.288,61.219,2,0
2,2,5,664.567,39.6451,2,0
2,2,6,668.642,57.3232,2,0
2,2,7,664.593,53.4121,2,0
2,2,8,648.972,84.6562,2,0
2,2,9,637.273,84.6549,2,0
2,2,10,637.196,114.065,2,0
2,2,11,637.236,133.755,2,0
2,2,12,654.898,84.6596,2,0
2,2,13,658.744,112.136,2,0
2,2,14,660.681,135.672,2,0
2,2,15,649.008,24.022,2,0
2,2,16,652.867,24.0226,2,0
2,2,17,645.065,24.0836,2,0
2,2,18,656.806,24.1013,2,0
2,2,19,662.616,141.571,2,0
2,2,20,664.564,143.495,2,0
2,2,21,658.783,135.713,2,0
2,2,22,641.141,143.495,2,0
2,2,23,635.294,141.527,2,0
2,2,24,639.184,135.698,2,0
2,3,0,884.06,55.4696,3,0
2,3,1,884.107,71.1282,3,0
2,3,2,870.264,71.1214,3,0
2,3,3,868.299,98.4849,3,0
2,3,4,868.377,112.184,3,0
2,3,5,899.734,72.9632,3,0
2,3,6,901.723,98.43,3,0
2,3,7,893.857,112.202,3,0
2,3,8,883.984,115.999,3,0
2,3,9,870.395,114.126,3,0
2,3,10,0,0,3,0
2,3,11,0,0,3,0
2,3,12,891.89,116.042,3,0
2,3,13,0,0,3,0
2,3,14,0,0,3,0
2,3,15,882.099,55.2825,3,0
2,3,16,885.994,55.3161,3,0
2,3,17,876.223,55.4009,3,0
2,3,18,889.971,55.3527,3,0
2,3,19,0,0,3,0
2,3,20,0,0,3,0
2,3,21,0,0,3,0
2,3,22,0,0,3,0
2,3,23,0,0,3,0
2,3,24,0,0,3,0
2,4,0,239.53,39.6303,4,0
2,4,1,241.414,53.3888,4,0
2,4,2,225.794,53.4373,4,0
2,4,3,214.087,82.7156,4,0
