frame,numero_pers,joint,x,y,z,tracking
0,0,0,-0.0,0.0,0.6695249080657959,0
0,0,1,-0.12848730385303497,0.014708908274769783,0.6597942113876343,0
0,0,2,-0.45738255977630615,0.24307487905025482,0.44007202982902527,0
0,0,3,-0.588681161403656,0.06331893801689148,0.0,0
0,0,4,0.1305578649044037,-0.04008741304278374,0.6770642399787903,0
0,0,5,0.4191252589225769,0.26270708441734314,0.5118190050125122,0
0,0,6,0.5328043103218079,0.281663179397583,0.06521230936050415,0
0,0,7,-0.03012695349752903,0.0038540565874427557,0.9223399758338928,0
0,0,8,-0.07005590945482254,0.07514244318008423,1.1656075716018677,0
0,0,9,-0.12431909143924713,0.08644811809062958,1.3440135717391968,0
0,0,10,-0.14112085103988647,-0.021611910313367844,1.3614978790283203,0
0,0,11,0.13002441823482513,0.047447580844163895,1.1847641468048096,0
0,0,12,0.2776848077774048,0.18809567391872406,1.0029594898223877,0
0,0,13,0.1703774482011795,0.39075037837028503,0.8743870854377747,0
0,0,14,-0.25913941860198975,0.07013321667909622,1.1078938245773315,0
0,0,15,-0.2895446717739105,0.15753090381622314,0.8303303122520447,0
0,0,16,-0.17458252608776093,0.4039765000343323,0.855989396572113,0
0,1,0,-0.0,0.0,0.48023974895477295,1
0,1,1,0.02687353454530239,0.15591752529144287,0.5415651798248291,1
0,1,2,0.47929370403289795,0.12772199511528015,0.5409910678863525,1
0,1,3,0.46863695979118347,-0.11545630544424057,0.022618651390075684,1
0,1,4,-0.029889404773712158,-0.15712091326713562,0.4159664511680603,1
0,1,5,0.5000383257865906,-0.15136462450027466,0.49133631587028503,1
0,1,6,0.46702831983566284,-0.26640215516090393,0.0,1
0,1,7,-0.06664721667766571,-0.05078186094760895,0.7469950914382935,1
0,1,8,-0.1131884753704071,-0.09219466894865036,1.0224673748016357,1
0,1,9,0.02293994091451168,-0.12321041524410248,1.1979131698608398,1
0,1,10,0.003260986413806677,-0.1349376142024994,1.2437479496002197,1
0,1,11,-0.15797998011112213,-0.24753543734550476,0.9643309116363525,1
0,1,12,0.04377172887325287,-0.3938567638397217,0.7208989262580872,1
0,1,13,0.3404228389263153,-0.2898713946342468,0.6622618436813354,1
0,1,14,-0.06961499154567719,0.06880383938550949,1.0258549451828003,1
0,1,15,0.11540673673152924,0.3032245337963104,0.9124670028686523,1
0,1,16,0.4000585973262787,0.1979609727859497,0.8754421472549438,1
0,2,0,-0.0,0.0,0.920669436454773,2
0,2,1,0.034443359822034836,-0.1347929984331131,0.8796645402908325,2
0,2,2,-0.00462255859747529,-0.11300239711999893,0.4050171971321106,2
0,2,3,0.21876318752765656,-0.30548030138015747,0.0,2
0,2,4,-0.03569921851158142,0.1352728009223938,0.963011622428894,2
0,2,5,-0.4691523313522339,0.22309187054634094,0.9207740426063538,2
0,2,6,-0.04060302674770355,0.26494085788726807,0.885581910610199,2
0,2,7,-0.21485058963298798,-0.03823582082986832,1.073294758796692,2
0,2,8,-0.43550756573677063,-0.045626554638147354,1.218975305557251,2
0,2,9,-0.6343151926994324,0.002711126348003745,1.1410651206970215,2
0,2,10,-0.6673107743263245,-0.017031114548444748,1.1765851974487305,2
0,2,11,-0.38517382740974426,0.07438481599092484,1.280211091041565,2
0,2,12,-0.3924812078475952,0.2964746654033661,1.032367467880249,2
0,2,13,-0.6748361587524414,0.24328164756298065,0.9452540278434753,2
0,2,14,-0.44835546612739563,-0.1903907060623169,1.1525617837905884,2
0,2,15,-0.613772451877594,-0.2295248955488205,0.9180265069007874,2
0,2,16,-0.8879995346069336,-0.12234888970851898,0.8725125789642334,2
0,3,0,-0.0,0.0,0.6073598861694336,3
0,3,1,0.17604809999465942,-0.0375986285507679,0.6106200218200684,3
0,3,2,0.16301196813583374,0.1269424706697464,0.03332412242889404,3
0,3,3,0.15665502846240997,0.007439714390784502,0.0,3
0,3,4,-0.17579808831214905,0.015354125760495663,0.6041490435600281,3
0,3,5,-0.18355272710323334,0.1657465398311615,0.03578287363052368,3
0,3,6,-0.18578685820102692,-0.038148485124111176,0.0060977935791015625,3
0,3,7,-0.009202392771840096,0.0012045842595398426,0.9816641807556152,3
0,3,8,-0.019273681566119194,-0.07509663701057434,1.362567663192749,3
0,3,9,-0.04299609363079071,-0.1356235295534134,1.5933523178100586,3
0,3,10,-0.039927247911691666,-0.03756074607372284,1.6663671731948853,3
0,3,11,-0.2741677165031433,-0.02635812759399414,1.3666094541549683,3
0,3,12,-0.4098769426345825,0.1371198445558548,1.0329692363739014,3
0,3,13,-0.2665458917617798,-0.1937568038702011,1.1230251789093018,3
0,3,14,0.23528124392032623,-0.06269882619380951,1.361941933631897,3
0,3,15,0.33582982420921326,0.13992522656917572,1.023478627204895,3
0,3,16,0.2764934003353119,-0.15551802515983582,0.9539824724197388,3
0,4,0,-0.0,0.0,0.604640007019043,4
0,4,1,0.2100869119167328,-0.025292960926890373,0.6030431985855103,4
0,4,2,0.29948022961616516,-0.6586198806762695,0.33029675483703613,4
0,4,3,0.3556762635707855,-0.9698585271835327,0.0,4
0,4,4,-0.20662060379981995,0.03469023108482361,0.6025876402854919,4
0,4,5,-0.3447895646095276,-0.6074286699295044,0.3385770320892334,4
0,4,6,-0.34178370237350464,-1.0044306516647339,0.015539884567260742,4
0,4,7,-0.008065185509622097,-0.008294662460684776,0.9670833349227905,4
0,4,8,-0.022349609062075615,-0.16437456011772156,1.3061339855194092,4
0,4,9,-0.13200780749320984,-0.21420559287071228,1.6055177450180054,4
0,4,10,-0.12795092165470123,-0.16336525976657867,1.6898592710494995,4
0,4,11,-0.31187620759010315,-0.1283039003610611,1.2761130332946777,4
0,4,12,-0.3633400797843933,-0.15866798162460327,0.8140383362770081,4
0,4,13,-0.15867577493190765,-0.29907602071762085,0.5447222590446472,4
0,4,14,0.27031078934669495,-0.17640189826488495,1.3049235343933105,4
0,4,15,0.36241137981414795,-0.1983613222837448,0.8543174862861633,4
0,4,16,0.1484362781047821,-0.23797805607318878,0.5770517587661743,4
0,5,0,-0.0,0.0,0.49969738721847534,5
0,5,1,0.2534111440181732,-0.004997445270419121,0.4978170096874237,5
