frame,numero_pers,max_x,max_y,min_x,min_y,est_joueur
31,10,523.529,200.322,478.544,57.4051,0
31,7,846.854,115.998,805.617,67.1429,0
31,8,96.4867,71.0957,55.3273,5.34427,0
31,11,458.871,186.611,413.782,59.2792,0
31,9,605.894,415.906,509.862,290.532,1
31,12,400.135,114.102,337.467,5.35686,0
32,0,695.986,570.624,554.885,398.231,1
32,1,782.197,135.676,740.976,25.9663,0
32,2,1150.41,443.194,1064.28,304.058,0
32,4,266.966,151.388,225.775,25.9381,0
32,3,907.559,180.802,862.538,55.4123,0
32,5,139.576,415.83,90.6447,323.821,0
32,6,974.19,198.369,927.193,69.0982,0
32,7,846.856,115.989,805.619,67.1411,0
32,10,523.504,149.407,478.554,59.2433,0
32,8,96.5083,71.0945,55.3281,5.34425,0
32,9,605.902,415.925,509.873,290.51,1
32,11,458.87,186.624,413.786,59.2808,0
32,12,400.137,114.116,337.461,5.35602,0
32,13,22.0458,106.322,4.39244,53.3546,0
33,1,782.175,135.682,740.979,25.9661,0
33,0,695.993,570.608,554.86,398.129,1
33,2,1150.41,443.188,1064.28,304.053,0
33,4,268.879,153.323,225.777,25.9382,0
33,3,907.604,192.475,864.434,55.3919,0
33,5,139.605,415.804,90.6433,325.692,0
33,6,974.193,198.372,927.188,69.0988,0
33,8,96.4994,71.082,55.3222,5.34373,0
33,7,846.849,116,805.627,67.1315,0
33,10,523.505,147.444,478.556,59.2516,0
33,9,603.978,415.917,509.857,290.513,1
33,11,458.861,127.851,413.8,59.2784,0
33,12,400.145,114.134,337.443,5.35453,0
33,13,22.0172,104.388,4.39374,53.3094,0
34,1,782.18,135.68,740.979,25.9667,0
34,0,696.011,570.521,554.88,396.281,1
34,2,1150.41,443.187,1064.28,304.059,0
34,4,268.87,153.3,225.779,25.9404,0
34,3,909.511,192.471,864.458,55.3899,0
34,5,139.597,415.802,90.638,325.725,0
34,6,974.191,196.468,927.193,69.1025,0
34,8,96.5163,71.1163,55.3196,5.34375,0
34,10,523.512,147.417,478.555,59.2504,0
34,7,846.848,116,805.629,67.1316,0
34,9,603.942,415.935,509.845,290.485,1
34,11,458.871,182.704,413.792,59.2721,0
34,12,400.143,114.119,337.45,5.35377,0
34,13,22.0231,104.312,4.38424,51.4769,0
35,1,780.257,135.685,740.974,25.9663,0
35,0,699.879,568.604,554.961,392.334,1
35,2,1150.42,443.187,1064.28,304.052,0
35,4,270.819,151.376,225.782,25.941,0
35,3,907.611,192.48,864.482,55.3781,0
35,10,523.54,196.429,478.544,57.4016,0
35,5,141.542,415.807,90.6317,323.818,0
35,6,974.198,198.374,927.188,69.0994,0
35,7,846.861,116.015,805.636,67.1247,0
35,9,603.907,415.93,509.834,290.461,1
35,8,96.5104,71.1221,55.3261,5.34402,0
35,11,458.869,184.655,413.78,59.2689,0
35,12,400.13,116.054,337.445,5.35588,0
36,1,782.166,135.684,740.978,25.9602,0
36,0,699.895,566.646,554.908,388.417,1
36,4,268.884,153.307,225.786,25.9397,0
36,2,1150.41,443.192,1064.29,304.058,0
36,3,909.508,192.484,864.477,55.3666,0
36,5,141.551,415.813,90.6292,323.795,0
36,6,974.191,196.466,927.183,69.1009,0
36,10,523.511,145.466,478.558,59.2508,0
36,7,846.849,116.011,805.634,67.1301,0
36,9,603.967,415.912,509.839,290.421,1
36,8,96.5,72.9759,55.3303,5.34447,0
36,11,458.871,182.721,413.79,59.2763,0
36,12,400.144,114.134,337.448,5.35375,0
37,1,780.269,135.667,740.985,25.9555,0
37,0,699.926,564.724,551.026,388.384,1
37,2,1150.41,443.189,1064.29,304.057,0
37,4,270.822,151.38,225.787,25.9384,0
37,3,909.507,192.484,864.459,55.3641,0
37,5,141.548,415.807,90.6292,323.791,0
37,6,974.19,198.381,927.183,69.088,0
37,10,523.52,147.436,478.555,59.2478,0
37,9,605.878,415.903,509.842,288.569,1
37,7,846.844,116.017,805.633,67.1316,0
37,8,96.498,72.9696,55.3179,5.3444,0
37,11,458.869,182.703,413.789,59.2773,0
37,12,400.144,114.127,337.457,5.3541,0
38,1,782.171,135.669,740.983,25.9603,0
38,0,703.804,568.617,549.049,388.402,1
38,2,1150.41,443.192,1064.29,304.062,0
38,4,268.917,153.302,225.788,25.9353,0
38,3,907.606,192.467,864.456,55.3669,0
38,10,523.533,198.365,478.542,57.3959,0
38,5,141.548,415.81,90.6299,323.789,0
38,6,974.182,196.466,927.189,69.0899,0
38,8,96.513,72.987,55.3099,5.34324,0
38,7,846.837,116.01,805.637,67.1322,0
38,9,615.669,415.876,509.845,288.503,1
38,11,458.864,184.647,413.781,59.2748,0
38,12,400.14,114.133,337.463,5.35506,0
38,13,22.0766,112.179,4.38533,53.2814,0
39,1,782.178,135.666,740.986,25.9579,0
39,0,701.86,570.631,552.929,394.262,1
39,2,1150.41,443.191,1064.29,304.056,0
39,4,270.845,153.305,225.79,25.9347,0
39,3,909.505,192.475,864.459,55.3667,0
39,5,141.55,415.8,90.6274,323.761,0
39,10,523.51,194.458,478.556,59.2458,0
39,6,974.184,198.356,927.184,69.0875,0
39,8,98.4037,72.9769,55.3065,5.34291,0
39,9,615.617,415.839,509.855,288.488,1
39,7,846.839,116.014,805.634,67.1321,0
39,11,458.869,182.726,413.788,59.2766,0
39,12,400.15,116.038,337.448,5.35434,0
39,13,20.0806,84.7966,4.39595,51.4333,0
40,1,780.264,135.663,740.985,25.9556,0
40,0,699.947,572.529,552.997,398.117,1
40,2,1150.41,443.189,1064.29,304.059,0
40,3,907.609,192.453,864.472,55.3722,0
40,4,270.86,151.347,225.791,24.1427,0
40,5,141.546,415.832,90.6227,323.79,0
40,6,974.188,198.349,927.194,69.0943,0
40,10,523.524,147.453,478.555,57.4047,0
40,8,98.3987,71.1206,55.315,5.34333,0
40,7,846.85,116.012,805.639,67.1311,0
40,9,611.747,415.842,509.864,288.563,1
40,11,458.884,180.776,413.797,59.2759,0
40,12,400.155,114.125,337.456,5.35283,0
41,1,782.171,135.652,740.986,25.9541,0
41,2,1150.41,443.191,1064.29,304.053,0
41,3,909.52,192.445,864.472,55.3833,0
41,4,270.84,151.354,225.793,24.1426,0
41,0,698.045,572.659,554.902,400.133,1
41,5,141.535,415.809,90.6273,323.791,0
41,6,974.184,198.349,927.18,69.0948,0
41,9,611.766,415.859,509.839,288.489,1
41,8,96.4993,71.1166,55.3073,5.34272,0
41,10,523.504,120.002,478.564,59.257,0
41,7,846.854,116.011,805.642,67.1342,0
41,11,458.871,118.076,413.797,59.2843,0
41,12,400.152,112.185,337.476,5.3504,0
41,13,24.0019,114.097,4.38804,47.4894,0
42,1,782.168,135.653,740.987,25.9545,0
42,2,1150.41,443.191,1064.29,304.064,0
42,3,909.507,192.447,864.464,55.3899,0
42,4,270.831,151.335,225.791,24.1426,0
42,0,699.877,572.644,554.863,400.235,1
42,5,141.54,415.809,90.6245,323.788,0
42,6,974.187,196.46,927.184,69.094,0
42,9,617.554,415.876,509.838,288.455,1
42,10,523.508,147.454,478.56,59.2567,0
42,7,846.859,116.018,805.638,67.1353,0
42,8,96.4774,71.1096,55.3156,5.34377,0
42,11,458.869,180.764,413.797,59.2818,0
42,12,400.151,112.185,337.47,5.3513,0
43,1,780.265,135.656,740.986,25.9547,0
43,2,1150.41,443.192,1064.29,304.053,0
43,4,270.817,151.342,225.791,24.1428,0
43,3,909.521,192.461,864.456,55.3904,0
43,0,699.895,572.659,552.986,400.256,1
43,5,141.534,415.807,90.6292,323.791,0
43,10,523.53,202.287,478.547,57.405,0
43,9,615.67,415.855,509.849,288.386,1
43,6,974.182,196.461,927.182,69.095,0
43,7,846.856,116.02,805.626,67.1476,0
43,8,96.4691,71.1077,55.3158,5.34382,0
43,11,458.865,182.698,413.8,59.2786,0
43,12,400.143,114.11,337.458,5.35204,0
44,1,782.175,135.655,740.988,25.9523,0
44,2,1150.41,443.191,1064.29,304.059,0
44,4,270.827,151.365,225.79,24.1424,0
44,3,909.512,192.45,864.457,55.3966,0
44,0,699.937,572.617,554.863,400.097,1
44,9,617.669,415.795,509.852,286.51,1
44,5,141.531,415.819,90.6309,323.795,0
44,10,523.528,202.286,478.554,59.2508,0
44,6,974.188,196.458,927.184,69.095,0
44,8,96.508,71.0873,55.3169,5.34297,0
44,7,846.854,116.011,805.613,67.1464,0
44,11,458.865,182.703,413.796,59.2794,0
44,12,400.146,112.186,337.476,5.35488,0
44,13,5.37532,88.6353,5.34357,41.6985,0
45,1,782.161,135.656,740.984,25.9502,0
45,0,701.911,570.689,554.979,398.143,1
45,2,1150.41,443.192,1064.29,304.053,0
45,4,270.824,151.38,225.785,24.1422,0
45,3,909.514,192.458,864.43,55.3954,0
45,9,619.534,415.789,509.854,286.472,1
45,10,523.562,212.13,470.706,57.3847,0
